;news_id;news_title;news_link;news_subtit;news_rel
163;LV;Los líderes del sector inmobiliario se reúnen en Barcelona;http://www.lavanguardia.com/economia/20171020/432205246643/barcelona-meeting-point-reune-cuatro-grandes-empresas-cotizadas-espanolas.html;;
164;LV;¿Porque tendría futuro una editorial disléxica-friendly?;http://www.lavanguardia.com/economia/management/20171020/432191402482/dislexia-friendly.html;;
165;LV;Los sindicatos anuncian huelga en la recogida de basuras de Madrid;http://www.lavanguardia.com/local/madrid/20171020/432205843909/madrid-huelga-limpieza-6-noviembre.html;;
166;LV;Valverde da “un 10” al equipo culé en sus primeros 100 días;http://www.lavanguardia.com/deportes/futbol/20171020/432205685805/barcelona-malaga-valverde.html;;
167;LV;Piqué y Ramos amenazaron con dejar la Selección si despedían a Claramunt;http://www.lavanguardia.com/deportes/futbol/20171020/432199414197/seleccion-espanola-claramunt-juan-luis-larrea-pique-ramos.html;;
168;LV;Xabi Fernández: “En el Mapfre estamos listos para hacerlo lo mejor posible”;http://www.lavanguardia.com/deportes/otros-deportes/20171020/432207710607/volvo-ocean-race-mapfre.html;;
169;LV;Everton expulsa al fan que agredió al portero del Lyon con un bebé en brazos;http://www.lavanguardia.com/deportes/futbol/20171020/432207949283/everton-lyon-agresion-aficionado-bebe.html;;
170;LV;Trágica muerte de un joven ciclista en el Tour de Nueva Caledonia;http://www.lavanguardia.com/deportes/ciclismo/20171020/432202300203/muere-ciclista-mathieu-riebel.html;;
171;LV;Tres detenidos en una operación de la policía contra dos narcopisos;http://www.lavanguardia.com/local/barcelona/20171020/432201723867/operacion-policial-narcopisos-raval-barcelona.html;;
172;LV;La acusación particular pide más de 50 años de cárcel para el cazador que mató a dos agentes rurales;http://www.lavanguardia.com/sucesos/20171020/432202588085/peticion-pena-asesino-agentes-rurales-lleida.html;;
173;LV;Barcelona repara las grietas del histórico Saló del Tinell;http://www.lavanguardia.com/local/barcelona/20171020/432161556798/barcelona-grietas-arcos-salo-tinell-plaza-rei.html;;
174;LV;Nueva oposición vecinal por la construcción de un centro para discapacitados;http://www.lavanguardia.com/local/barcelones-nord/20171020/432160614525/oposicion-vecinal-badalona-construccion-centro-discapacitados.html;;
175;LV;Un viaje de 50.000 años a Sant Llorenç de Montgai;http://www.lavanguardia.com/local/lleida/20171020/432188950905/pantano-sant-llorenc-de-montgai-viaje-en-el-tiempo-brl.html;;
176;LV;Melanie Griffith revela que sufre epilepsia y mejoró al separarse de Banderas;http://www.lavanguardia.com/gente/20171020/432202232887/melanie-griffith-epilepsia-separarse-antonio-banderas.html;;
177;LV;Hollywood se moviliza para un control estricto en el uso de las armas;http://www.lavanguardia.com/gente/20171020/432204475831/hollywood-control-armas.html;;
178;LV;La última foto de Kendall divide a sus fans: ¿Ha retocado su trasero?;http://www.lavanguardia.com/de-moda/belleza/20171020/432203421486/kendall-jenner-polemica-photoshop-trasero-instagram.html;;
179;LV;Tarantino conocía los casos de abusos sexuales ahora descubiertos de Weinstein;http://www.lavanguardia.com/gente/20171020/432192668793/tarantino-conocia-de-primera-mano-los-abusos-sexuales-de-weinstein.html;;
180;LV;La reina Letizia, con el bordado de inspiración oriental de Felipe Varela que faltaba en su armario;http://www.hola.com/moda/actualidad/20171020100915/entrega-premios-princesa-de-asturias-2017-look-reina-letizia/?utm_source=lavanguardia&utm_medium=referral;;
181;LV;Buena mañana para los Piscis;http://horoscopo.lavanguardia.com/prediccion.php?signo=piscis;;
182;20M;"El rey Felipe respalda el 155 en los Princesa de Asturias: ""Resolveremos este intento inaceptable de secesión""";http://www.20minutos.es/noticia/3165297/0/desafio-independentista-20-octubre-directo/;;
183;20M;"El presidente de la CE avisa a los nacionalismos ""egoístas"": ""Cuando un tribunal dicta una sentencia, se aplica y punto""";http://www.20minutos.es/noticia/3166220/0/tajani-princesa-asturias-2017-tribunal-justicia-dicta-sentencia-aplica-punto/;;
184;20M;"Rajoy: ""El artículo 155 se aplicará mañana mediante medidas pactadas con el PSOE y Ciudadanos""";http://www.20minutos.es/noticia/3165526/0/mariano-rajoy-bruselas-cataluna/;;
185;20M;Discrepancias entre PSOE y PP por un supuesto acuerdo de elecciones en Cataluña;http://www.20minutos.es/noticia/3165336/0/pp-psoe-elecciones-cataluna-enero/;;
186;20M;Forcadell convoca para el lunes la reunión para fijar el 'pleno de independencia';http://www.20minutos.es/noticia/3165541/0/1-forcadell-convoca-para-lunes-reunion-que-preve-fijar-pleno-independencia/;;
187;20M;Lista de compañías que dejaron Cataluña por el proceso independentista;http://www.20minutos.es/noticia/3162078/0/fuga-empresas-cataluna-lista-companias-dejan-region-proceso-soberanista/;;
188;20M;La fuga de empresas marcó ayer un récord: hasta 285 firmas dejaron Cataluña en un solo día;http://www.20minutos.es/noticia/3165782/0/fuga-empresas-record-jueves-285-dejaron-cataluna-un-dia/;;
189;20M;Carta al amigo catalán que me elimina en redes;http://www.20minutos.es/opiniones/carlos-garcia-miranda-carta-amigo-catalan-elimina-redes-3165162/;;
190;20M;División en el Govern por la llamada de Òmnium y la ANC a retirar efectivo de los bancos;http://www.20minutos.es/noticia/3165255/0/omnium-cultura-sacar-dinero-bancos-viernes/;;
191;20M;Los medios extranjeros cambian el discurso sobre Cataluña y se fijan en las 'fake news';http://www.20minutos.es/noticia/3165381/0/medios-internacionales-fake-news-cataluna/;;
192;20M;La Audiencia Nacional pide investigar las llamadas de Trapero, Sànchez y Cuixart;http://www.20minutos.es/noticia/3166003/0/trapero-sanchez-cuixart-llamadas-jueza-audiencia-nacional-lamela-pide-investigar/;;
193;20M;Los 'All Blacks' bailan una haka tras recoger el Premio Princesa de Asturias;http://www.20minutos.es/deportes/noticia/all-blacks-haka-premio-princesa-de-asturias-3166192/0/;;
194;20M;Las mejores imágenes de la entrega;http://www.20minutos.es/fotos/actualidad/premios-princesa-de-asturias-2017-13509/;;
195;20M;Concentraciones a favor y en contra de los reyes y un 'referéndum' en Oviedo;http://www.20minutos.es/noticia/3166151/0/reyes-llegan-al-campoamor-entre-dos-manifestaciones-que-les-abuchea-otra-que-les-aplaude/;;
196;20M;Muere el actor argentino Federico Luppi a los 81 años;http://www.20minutos.es/noticia/3165764/0/muere-federico-luppi/;;
197;20M;Luppi, icono del cine hispano que nunca bajó la voz;http://www.20minutos.es/noticia/3165967/0/muere-federico-luppi-perfil-icono-cine-hispanohablante/;;
198;20M;La 'fiebre' por el 155 desborda a los loteros para el Gordo de Navidad;http://www.20minutos.es/noticia/3166073/0/155-loteria-decimo-gordo-navidad/;;
199;20M;Pfizer retirará un fármaco para inducir el parto;http://www.20minutos.es/noticia/3165951/0/pfizer-retirara-farmaco-inducir-parto-efectos-secundarios/;;
200;20M;Un 'youtuber' americano desmonta el vídeo viral 'Help Catalonia';https://www.gonzoo.com/actualidad/story/cataluna-es-parte-de-la-ue-porque-forma-parte-de-espana-un-youtuber-americano-desmonta-el-video-help-catalonia-6341/;;
201;20M;Novedades en la ITV: si la prueba no te sale favorable, podrás cambiar de estación;http://www.20minutos.es/noticia/3165712/0/nueva-normativa-itv/;;
202;20M;Granados pide al juez que investigue a Cifuentes, Aguirre y González en la trama Púnica;http://www.20minutos.es/noticia/3166200/0/granados-pide-investigue-cifuentes-aguirre-gonzalez-trama-punica/;;
203;20M;¿Por qué te entran ganas de hacer pis cuando estás nervioso? Los científicos responden;http://www.20minutos.es/noticia/3166112/0/entran-ganas-hacer-pis-orinar-cuando-estas-nervios-por-que-cientificos-responden/;;
204;20M;La genial respuesta de un niño de 7 años en un ejercicio de Matemáticas;https://www.gonzoo.com/redes-sociales/story/la-genial-respuesta-de-un-nino-de-7-anos-en-un-ejercicio-de-matematicas-6326/;;
205;20M;Las tres funciones de la sonrisa;https://blogs.20minutos.es/comunicacion-no-verbal-lo-que-no-nos-cuentan/2017/10/20/amor-simpatia-y-guerra-las-tres-funciones-de-la-sonrisa/;;
206;20M;Ya puedes pasear por Marte junto al Curiosity;http://www.20minutos.es/noticia/3165989/0/google-nasa-access-mars-paseo-marte-curiosity/;;
207;20M;Twitter recupera una escena de la serie 'Compañeros' a lo 'Fast & Furious';https://www.gonzoo.com/humor/story/twitter-recupera-una-escena-de-la-serie-companeros-a-lo-fast-furious-6334/;;
208;20M;El Retrovisor;http://www.20minutos.es/museo-virtual/;;
209;20M;Vandal;http://www.vandal.net/;;
210;20M;Un abuelo de 64 años se hace viral por su habilidad al Playerunknown's Battlegrounds;http://esports.vandal.net/articulos/3521/asi-destroza-rivales-en-pubg-un-veterano-buceador-de-la-armada-de-64-anos;;
211;20M;Errores tipográficos de risa en los videojuegos;http://www.vandal.net/noticia/1350698586/diez-errores-tipograficos-de-risa-en-los-videojuegos/;;
212;20M;La memoria RAM volverá a subir de precio en 2018;http://ware.vandal.net/articulos/921/la-memoria-ram-volvera-a-subir-de-precio-en-el-2018#zona_comentarios;;
213;20M;"Tarantino: ""Sabía lo bastante sobre Weinstein como para hacer más de lo que hice""";http://www.20minutos.es/noticia/3165267/0/tarantino-conocia-abusos-sexuales-weinstein/;;
214;20M;14 estrellas que han acusado a Weinstein de acoso sexual;http://www.20minutos.es/fotos/cultura/14-estrellas-que-han-acusado-a-weinstein-de-acoso-sexual-13507/;;
215;20M;"Lupita Nyong'o confiesa también abusos de Weinstein: ""Me he sentido sola desde que ocurrió""";http://www.20minutos.es/noticia/3165466/0/lupita-nyongo-confiesa-abusos-harvey-weinstein/;;
216;20M;Los 18 concursantes de 'Operación Triunfo 2017';http://www.20minutos.es/fotos/gente-television/los-18-concursantes-de-operacion-triunfo-2017-13510/;;
217;20M;¿Nos hemos cargado la música popular?;https://blogs.20minutos.es/trasdos/2017/10/20/nos-hemos-cargado-la-musica-popular/;;
218;20M;Cuatro años de cárcel por el sacrificio masivo y con dolor de perros y gatos sanos;http://www.20minutos.es/noticia/3165305/0/prision-presidenta-parque-animal/;;
219;20M;8 niños mueren aplastados por el mismo tipo de mueble de Ikea en EE UU;http://www.20minutos.es/noticia/3165281/0/ninos-muertos-aplastados-mueble-ikea-estados-unidos/;;
220;20M;Así es Malm, la cómoda retirada por Ikea tras la muerte de varios niños;http://www.20minutos.es/noticia/3165285/0/malm-comoda-retirada-mercado-estados-unidos-muertes-ninos/;;
221;20M;Piden seis años de cárcel para la acusada de estafar al exfutbolista Pernía;http://www.20minutos.es/deportes/noticia/piden-carcel-acusada-estafa-futbolista-pernia-3165465/0/;;
222;20M;Utilizan una imagen antisemita para atacar al Ajax;http://www.20minutos.es/noticia/3166087/0/ultraas-feyenoord-utilizan-imagen-antisemita-atacar-ajax/;;
223;20M;Gordon Ramsay se pone el casco y pilota en 'Top Gear';http://www.20minutos.es/videos/television/mpCIPX49-gordon-ramsay-se-pone-el-casco-y-pilota-en-top-gear/;;
224;20M;"""Quizá me coja manía..."", la emotiva carta de un alumno que no quiso hacer un examen durante los incendios en Galicia";https://www.gonzoo.com/actualidad/story/la-emotiva-carta-de-un-alumno-gallego-que-no-queria-hacer-un-examen-tras-los-incendios-6340/;;
225;20M;Navas sufre una lesión muscular tras forzar su regreso y será baja en Liga;http://www.20minutos.es/deportes/noticia/keylor-navas-sufre-lesion-muscular-forzar-regreso-sera-baja-liga-3165677/0/;;
226;20M;España es un país de cerdos;https://blogs.20minutos.es/cronicaverde/2017/10/20/espana-es-un-pais-de-cerdos/;;
227;20M;Un joven en paro devuelve una mochila con unos 5.300 euros encontrada en la calle;http://www.20minutos.es/noticia/3165748/0/joven-paro-devuelve-mochila-dinero/;;
228;20M;El emotivo vídeo en el que un hombre ciego ve a su familia por primera vez en 13 años;http://www.20minutos.es/noticia/3166007/0/emotivo-video-hombre-ciego-ve-familia-primera-vez-13-anos/;;
229;20M;'The Walking Dead', vuelve la serie que reina aún de capa caída;http://www.20minutos.es/noticia/3165972/0/fox-estrena-8-temporada-the-walking-dead-the-gifted-nueva-serie-x-men/;;
230;20M;Por qué no debes publicar fotos de tus llaves en redes sociales;http://www.20minutos.es/noticia/3165912/0/por-que-no-debes-publicar-fotos-de-tus-llaves-en-redes-sociales/;;
231;20M;Agatha Ruiz de la Prada, Premio Nacional de Diseño de Moda 2017;http://www.20minutos.es/noticia/3165589/0/agatha-ruiz-de-la-prada-premio-nacional-moda-2017/;;
232;20M;La Policía identifica a 800 turistas por falsas intoxicaciones en Baleares;http://www.20minutos.es/noticia/3166043/0/policia-identifica-800-turistas-falsas-intoxicaciones-baleares/;;
233;20M;La mejor manera de recalentar la pizza sin estropearla;https://blogs.20minutos.es/la-gulateca/2017/10/20/como-recalentar-pizza/;;
234;20M;Alrededor de 460.000 españoles podrían padecer piromanía en algún momento de su vida;http://www.20minutos.es/noticia/3165517/0/alrededor-460-000-espanoles-podrian-padecer-piromania-algun-momento-su-vida-segun-estudio-viu/;;
235;20M;Crítica de 'La piel fría': una aventura casi tan gélida como su título;http://www.20minutos.es/noticia/3164943/0/critica-pelicula-la-piel-fria-aura-garrido/;;
236;20M;"Denuncian ""los primeros ataques"" de lobos a ganaderías tras los incendios de Ourense";http://www.20minutos.es/noticia/3166108/0/denuncian-primeros-ataques-lobos-ganaderias-tras-incendios-san-mamede-ourense/;;
237;20M;Qué fue de… George Singleton: uno de los reyes del tapón en la ACB;https://blogs.20minutos.es/quefuede/2017/10/20/que-fue-de-george-singleton-uno-de-los-reyes-del-tapon-en-la-acb/;;
238;20M;La gran guerra entre humanos llega al universo de 'The Walking Dead';http://www.20minutos.es/noticia/3164976/0/estreno-octava-temporada-the-walking-dead/;;
239;20M;'Gran Hermano Revolution' vuelve a un mínimo histórico de audiencia;http://www.20minutos.es/noticia/3165416/0/gran-hermano-revolution-vuelve-minimo-historico-audiencia/;;
240;20M;Retiran 66 plantas de burundanga en unos jardines de Madrid;http://www.20minutos.es/noticia/3164783/0/retiran-66-plantas-burundanga-jardines-aluche/;;
241;20M;"James L. Nelson: ""Los vikingos eran brutales, pero vivían en una época que era brutal""";https://blogs.20minutos.es/xx-siglos/2017/10/20/james-l-nelson-los-vikingos-eran-violentos-y-brutales-pero-debemos-juzgarlos-en-su-contexto-que-era-asi/;;
242;20M;"
                    Juegos de rol para jugar con niños                ";https://listas.20minutos.es/lista/juegos-de-rol-para-jugar-con-ninos-425213/;;
243;20M;"
                    Algunas de las voces más poderosas y peculiares de l...                ";https://listas.20minutos.es/lista/algunas-de-las-voces-mas-poderosas-y-peculiares-de-la-musica-425111/;;
244;20M;"
                    Los 30 nominados al Balón de Oro 2017                ";https://listas.20minutos.es/deportes/los-30-nominados-al-balon-de-oro-2017-425109/;;
245;20M;"
                    Fauna Ibérica (mamíferos), nuestros adorables vecinos                ";https://listas.20minutos.es/lista/fauna-iberica-mamiferos-nuestros-adorables-vecinos-425082/;;
246;20M;Carmena reactiva la compra de vivienda usada ante la escasez de pisos sociales;http://www.20minutos.es/noticia/3163257/0/carmena-activa-compra-vivienda-usada-escasez-pisos-sociales/;;
247;20M;"La Generalitat Valenciana denuncia ante la Físcalía la ""intimidación"" en casa de Mónica Oltra";http://www.20minutos.es/noticia/3165480/0/generalitat-denuncia-fiscalia-domicilio-oltra-valencia/;;
248;20M;Detenida por pagarse su boda y la luna de miel con la tarjeta de una amiga;http://www.20minutos.es/noticia/3165936/0/detenida-pagarse-boda-luna-miel-tarjeta-amiga/;;
249;20M;"David Safier: ""En Alemania se vota a Merkel porque no es todo testosterona""";http://www.20minutos.es/noticia/3164814/0/entrevista-david-safier-colorin-colorado-maldito-karma/;;
250;20M;Susan Meiselas: medio siglo haciendo historia en el fotoperiodismo;http://www.20minutos.es/noticia/3165256/0/susan-meiselas-retrospectiva-fotografia-fotoperiodismo-fundacion-antoni-tapies-barcelona/;;
251;20M;La cocañina es más dañina durante la adolescencia;http://www.20minutos.es/noticia/3166147/0/consumo-cocaina-mas-danino-adolescencia/;;
252;20M;Las Oriónidas: ¿qué son, cómo las veo bien y dónde miro?;http://www.20minutos.es/noticia/3165299/0/lluvia-estrellas-orionidas-2017/;;
253;20M;El camello abandonado que ha tenido en vilo a unos vecinos tinerfeños;https://www.gonzoo.com/humor/story/el-camello-abandonado-que-ha-tenido-en-vilo-a-unos-vecinos-tinerfenos-6336/;;
254;20M;Regenerar suelos y evitar la contaminación por cenizas, medidas para la recuperación en Galicia;http://www.20minutos.es/noticia/3165498/0/regenerar-suelos-evitar-contaminacion/;;
255;20M;Errores clásicos del desayuno que aún cometes;http://www.robbreport.es/gastro/errores-clasicos-del-desayuno-aun-cometes/;;
256;20M;Joe la Reina estrenan el videoclip de 'Otro día';http://www.mondosonoro.com/noticias-actualidad-musical/joa-la-reina-otro-dia-videoclip/;;
257;20M;Los grandes grupos de los 80 y 90;https://listas.20minutos.es/lista/los-grandes-grupos-de-los-80-y-90-356382/;;
258;20M;El WiFi no es tan seguro como parece;http://forbes.es/business/33489/wifi-no-tan-seguro-parece/;;
259;20M;Diseño de colores para veganos que invita a comer sano;http://culturainquieta.com/es/lifestyle/item/12819-diseno-de-colores-para-veganos-que-invita-a-comer-sano.html;;
260;20M;Los consejos de 10 visionarios que están cambiando el mundo;http://forbes.es/emprendedores/33360/los-consejos-10-visionarios-estan-cambiando-mundo/;;
261;20M;8 datos sobre los alimentos lácteos que necesitas saber;https://mejorconsalud.com/8-datos-los-alimentos-lacteos-necesitas-saber/;;
262;20M;'Stop Violencia de Género Digital' recibe los 15.000 € recaudados en la carrera 'Hay Salida';http://www.20minutos.es/noticia/3164172/0/stop-violencia-genero-digital-recibe-recaudacion-carrera-hay-salida/;;
263;20M;¿Cómo empezar con el ejercicio cuando tienes sobrepeso?;https://mejorconsalud.com/como-empezar-a-hacer-ejercicio-cuando-tienes-sobrepeso/;;
264;20M;La capital del chocolate se llama Nutella y está en Italia;http://forbes.es/business/33274/la-capital-del-chocolate-se-llama-nutella-esta-italia/;;
265;20M;Intropia nos enseña cómo llevar una boina (a la francesa);http://lofficiel.es/moda/intropia-nos-ensena-llevar-una-boina-la-francesa/;;
266;20M;Taylor Swift tendrá su propia app: The Swift Live;http://lofficielhommes.es/journal/taylor-swift-tendra-su-propia-app-the-swift-live/;;
267;PA;El Rey: “España resolverá el inaceptable intento de secesión por medio de la Constitución”;https://elpais.com//politica/2017/10/20/actualidad/1508511703_995393.html;Felipe VI ha vuelto a referirse a la crisis de Estado planteada con el órdago independentista de Cataluña. En su discurso pronunciado en Oviedo, con motivo de los Premios Princesa de Asturias, el Rey ha señalado que “Cataluña es y será parte esencial de la España del siglo XXI”;
268;PA;Tajani: “El respeto al Derecho no es una opción, es una obligación”;https://elpais.com//politica/2017/10/20/actualidad/1508517786_837504.html;;
269;PA;La campaña para retirar dinero de los cajeros divide a los independentistas;https://elpais.com//ccaa/2017/10/20/catalunya/1508492661_274873.html;;
270;PA;Rajoy: “Hemos pactado con Ciudadanos y PSOE medidas para volver a la legalidad”;https://elpais.com//politica/2017/10/20/actualidad/1508489106_542799.html;;
271;PA;La juez ordena investigar las llamadas de Trapero y los líderes de ANC y Òmnium;https://elpais.com//politica/2017/10/20/actualidad/1508507460_569874.html;La magistrada Carmen Lamela ha pedido información sobre las cuentas y productos financieros de las entidades soberanistas;
272;PA;El Gobierno compra urnas tras la respuesta de Puigdemont;https://elpais.com//politica/2017/10/19/actualidad/1508436488_452019.html;;
273;PA;Cuando González amenazó con aplicar el artículo 155 a Canarias;https://elpais.com//politica/2017/10/20/actualidad/1508481079_647952.html;;
274;PA;Presentimientos del malestar;https://elpais.com//elpais/2017/10/20/mira_que_te_lo_tengo_dicho/1508513808_798795.html;;
275;PA;¿Y por qué no hay toros en Cataluña?;https://elpais.com//cultura/2017/10/19/actualidad/1508403967_099974.html;;
276;PA;La ‘haka’ de los All Blacks en el escenario de los Premios Princesa de Asturias;https://elpais.com//elpais/2017/10/20/videos/1508520772_552566.html;;
277;PA;Muere a los 81 años el actor argentino Federico Luppi;https://elpais.com//cultura/2017/10/20/actualidad/1508502525_520722.html;;
278;PA;La factura del Brexit bloquea el paso a la segunda fase de negociación;https://elpais.com//internacional/2017/10/20/actualidad/1508506096_337991.html;;
279;PA;Vendido por 16.000 dólares un dibujo del Empire State hecho por Trump;https://elpais.com//internacional/2017/10/20/universo_trump/1508520190_043720.html;;
280;PA;Ultras del Feyenoord usan a dos víctimas del Holocausto para atacar al Ajax;https://elpais.com//deportes/2017/10/20/actualidad/1508510590_014924.html;;
281;PA;Tres buscadores alternativos a Google que utilizan tecnología ‘blockchain’;https://retina.elpais.com/retina/2017/10/17/innovacion/1508241687_063772.html;;
282;PA;Con ustedes, el inseguro Steven Spielberg;https://elpais.com//cultura/2017/10/19/television/1508401159_765273.html;;
283;PA;Nueve ejemplos de machismo cotidiano que habría que erradicar;https://smoda.elpais.com/feminismo/9-ejemplos-de-machismo-cotidiano-que-deberiamos-erradicar-laura-bates-libro/;;
284;PA;Las rutas en bicicleta más bellas del mundo;https://elpais.com//elpais/2017/10/18/paco_nadal/1508353953_846318.html;;
285;PA;Black Friday 2017: cuándo es y todo lo que necesitas saber;https://elpais.com//elpais/2017/10/19/escaparate/1508439773_474040.html;;
286;PA;Rescatar la autonomía;https://elpais.com//elpais/2017/10/19/opinion/1508421103_395449.html;El artículo 155 se hace imprescindible ante el chantaje de Puigdemont;
287;PA;Regálate un capricho;https://elpais.com//elpais/2017/10/20/opinion/1508491426_091516.html;;
288;PA;Describir;https://elpais.com//elpais/2017/10/19/opinion/1508421902_388300.html;;
289;PA;Totalitarismo y totalismos;https://elpais.com//elpais/2017/10/18/opinion/1508330084_290315.html;;
290;PA;Forges;https://elpais.com//elpais/2017/10/19/opinion/1508423296_972680.html;;
291;PA;La Policía Nacional identifica a 800 turistas británicos por falsas intoxicaciones;https://elpais.com//economia/2017/10/20/actualidad/1508508750_202402.html;;
292;PA;Los conductores que suspendan la ITV podrán llevar su coche a otra estación;https://elpais.com//economia/2017/10/20/actualidad/1508499414_432384.html;;
293;PA;Slim vende el edificio Los Cubos de Madrid por 52 millones de euros;https://elpais.com//economia/2017/10/20/actualidad/1508511583_683762.html;;
294;PA;¿Comprarías un fondo de inversión a través de Amazon?;https://elpais.com//cincodias/2017/10/19/mercados/1508421116_127281.html;;
295;PA;“Tenemos que aceptar que existe un techo para el machine learning”;https://elpais.com//retina/2017/10/16/innovacion/1508152889_939856.html;;
296;PA;Un testigo de Lezo: “González pidió a mi jefe que buscase un millón para el partido”;https://elpais.com//politica/2017/10/19/actualidad/1508423818_389227.html;;
297;PA;Pillan a Jordi Pujol Ferrusola ‘trapicheando’ con llamadas en la cárcel para hablar con una doctora;https://elpais.com//politica/2017/10/20/actualidad/1508513569_568025.html;;
298;PA;El juez investiga a una ONG de adopciones internacionales por estafa y fraude;https://elpais.com//politica/2017/10/20/actualidad/1508515822_847347.html;;
299;PA;El moment menxevic;https://elpais.com///cat.elpais.com/cat/2017/10/20/actualidad/1508509940_197729.html;;
300;PA;Brillhart, la exploradora de los mundos virtuales;https://one.elpais.com/la-realidad-virtual-la-nueva-frontera-del-cine/;;
301;PA;Plantas que dan WiFi haciendo la fotosíntesis;https://one.elpais.com/los-bosques-pueden-las-centrales-electricas-del-futuro/;;
302;PA;Combates de artillería entre fuerzas iraquíes y kurdas elevan la tensión;https://elpais.com//internacional/2017/10/20/actualidad/1508485827_914395.html;;
303;PA;Un consejo de expertos pide prohibir la pesca de sardinas;https://elpais.com//internacional/2017/10/20/actualidad/1508496917_108237.html;;
304;PA;Ali Bin Samikh Al-Marri: “El bloqueo a Qatar vulnera los derechos humanos”;https://elpais.com//internacional/2017/10/20/actualidad/1508500319_253338.html;;
305;PA;Hollande carga contra Macron por sus rebajas fiscales a los ricos;https://elpais.com//internacional/2017/10/20/actualidad/1508511854_637700.html;;
306;PA;Acusado un exguardia de las SS de ser cómplice del asesinato de 17.000 judíos;https://elpais.com//internacional/2017/10/20/actualidad/1508503663_430515.html;;
307;PA;¿Buscas una tarjeta de crédito?;http://www.iahorro.com/tarjetas/analisis-tarjetas.htm?utm_source=PFM_PEPAISW_TAR;Ahorra dinero y tiempo: Analizamos todas las tarjetas del mercado;
308;PA;Encuentra la financiación que necesitas a través de iAhorro;http://www.iahorro.com/creditos/solicita-tu-credito.htm?utm_source=PFM_PEPAISW_CRE;iAhorro te ayuda a comparar y contratar los préstamos más baratos;
309;PA;Pisos baratos para reformar;https://www.idealista.com/news/inmobiliario/top-idealista/2016/09/15/743558-pisos-baratos-para-invertir-a-tu-gusto#xts=352991&xtor=ad-186-[node//743558]-[]-[0]-[prisa__elpais.com]-[]-[destacado_home_elpais_titulo]&source=101;Selección de pisos bien situados que necesitan reformas;
310;PA;Ruta por las Ciudades Patrimonio de la Humanidad;https://www.idealista.com/news/vacacional/destinos-turisticos/2017/10/16/748467-ruta-por-las-mejores-ciudades-patrimonio-de-la-humanidad#xts=352991&xtor=ad-186-[node//748467]-[]-[0]-[prisa__elpais.com]-[]-[destacado_home_elpais_titulo]&source=101;15 ciudades para visitar este otoño;
311;PA;Máster en Escritura y Narración Creativa;http://www.emagister.com/cursolanding?idBusqueda=3333442&sid=27&pfichas=6154&utm_source=elpais&utm_medium=cpc&utm_content=widget_home&utm_campaign=escritura_creativa_desarts&dolead=true;Formación a distancia con 75% de descuento;
312;PA;MBA + Project Management -96% Dto.;https://www.emagister.com/express/mba-master-project-management-cursos-3407589.htm?pfichas=9997&utm_source=elpais&utm_medium=cpc&utm_campaign=display_banner_201707;Titulación Universitaria por Universidad Isabel I;
313;PA;Especialízate en Organización de Eventos;http://www.emagister.com/cursolanding?idBusqueda=3392748&sid=27&pfichas=10975&utm_source=elpais&utm_medium=cpc&utm_content=widget1_directorio&utm_campaign=protocolo_ostelea_presencial&dolead=true;Máster en eventos, protocolo y turismo presencial en Madrid;
314;PA;Estudia un Grado Semipresencial en Derecho;http://www.emagister.com/cursolanding?idBusqueda=3230914&sid=27&pfichas=10976&utm_source=elpais&utm_medium=cpc&utm_content=widget2_directorio&utm_campaign=grado_derecho_semipresencial_cedeu&dolead=true;Clases virtuales y exámenes presenciales en Madrid;
315;PA;¿Quieres un código descuento Zalando?;https://descuentos.elpais.com/zalando-cupones-descuento?&utm_source=ElPaisWidget_zalando_Boost&utm_medium=referral&utm_content=BannerHP&utm_campaign=ES_bannerhome_Special;En Descuentos EL PAÍS tenemos uno del 12% para toda la web;
316;PA;¿Quieres un código descuento Groupon?;https://descuentos.elpais.com/codigo-descuento-groupon?&utm_source=ElPaisWidget_groupon_Boost&utm_medium=referral&utm_content=BannerHP&utm_campaign=ES_bannerhome_Special;Consigue en Descuentos EL PAÍS 6€ de descuentos para toda la web;
317;PA;Las Divas del Empire. NYC Met;https://www.elpaisviajes.com/viajes/nyc-opera?utm_source=ep_home&utm_campaign=opera&utm_medium=widget1;Disfruta de la Ópera y de Nueva York en primavera de la mano de Carlos Matesanz;
318;PA;La luna llena en el Taj Mahal;https://www.elpaisviajes.com/viajes/taj-mahal?utm_source=ep_home&utm_campaign=india&utm_medium=widget2;La majestuosa India nos espera de la mano del fotógrafo Ángel López Soto;
319;PA;3 Vinos tintos por menos de 10€;https://www.elpaisclubdevinos.com/?utm_source=ep_home&utm_campaign=2017_09_alta_EPCV&utm_medium=widget1&id_externo_promo=epvin_ep_home_widget1_2017_09_alta_EPCV;Date de alta en EL PAÍS Club de vinos y aprovecha esta oferta.;
320;PA;Selección mensual de octubre;https://www.elpaisclubdevinos.com/seleccion-mensual-de-vinos-octubre.html?utm_source=ep_home&utm_campaign=2017_10_sel_vinos_oct&utm_medium=widget2&id_externo_promo=epvin_ep_home_widget2_2017_10_sel_vinos_oct;Hemos seleccionado 3 botellas de la bodega Finca Sobreño, Crianza, Selección especial e Ildefonso.;
