;news_id;news_title;news_link;news_subtit;news_title_en;polarity;subjectivity;LV;EP;20M;PAV;ARA;PA;EM;LR;ABC
144;EP;De cómo la CIA publicó el 'Doctor Zhivago';http://www.elperiodico.com/es/ocio-y-cultura/20171109/cia-doctor-zhivago-publicacion-6413747;TRASFONDO EDITORIAL;How the CIA published the 'Doctor Zhivago';0.0;0.0;[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0]
145;EP;"Agustín Díaz Yanes: ""El cine que se hace ahora es un poco ñoño""";http://www.elperiodico.com/es/ocio-y-cultura/20171107/agustin-diaz-yanes-oro-festival-de-sevilla-conquista-america-6408329;FESTIVAL DE SEVILLA;"Agustín Díaz Yanes: ""The cinema that is made now is a bit silly""";-0.5;0.875;[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0]
146;EP;Motivos para la excarcelación de los 'consellers';http://www.elperiodico.com/es/entre-todos/participacion/motivos-para-la-excarcelacion-de-los-consellers-149705;"Ricardo Berdié
Sant Cugat del Vallès";Reasons for the release of the 'consellers';0.0;0.0;[0, 0, 0];[0, 0, 0];[1, 61, 61];[3, 195, 65];[0, 0, 0];[0, 0, 0];[1, 75, 75];[0, 0, 0];[0, 0, 0]
147;EP;¿Qué opinas de la situación política en Catalunya?;http://www.elperiodico.com/es/entre-todos/tema/que-opinas-de-la-situacion-politica-en-catalunya-6790;El debate;What do you think about the political situation in Catalonia?;0.0;0.1;[0, 0, 0];[0, 0, 0];[2, 143, 72];[0, 0, 0];[1, 63, 63];[0, 0, 0];[0, 0, 0];[0, 0, 0];[2, 124, 0]
148;EP;"Llegó ""la hora de aullar""";http://www.elperiodico.com/es/entre-todos/participacion/llego-la-hora-de-aullar-149662;"Maria Olga Santisteban Otegui
Zalla (Bizkaia)";"It came ""the time to howl""";0.0;0.0;[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0]
149;EP;Aplicar la responsabilidad compartida;http://www.elperiodico.com/es/entre-todos/participacion/aplicar-la-responsabilidad-compartida-149819;"Jesús Cuesta García
Zaragoza";Apply shared responsibility;0.0;0.0;[1, 68, 68];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0]
150;EP;No es la hora de los pueblos, es la hora de los ciudadanos;http://www.elperiodico.com/es/entre-todos/participacion/no-es-la-hora-de-los-pueblos-es-la-hora-de-los-ciudadanos-149839;"Julián Sánchez
San Sebastián";It is not the time of the people, it is the hour of the citizens;0.0;0.0;[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[1, 72, 72];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0]
151;EP;Una nutria de hace seis millones de años alcanzó el tamaño de un lobo;http://www.elperiodico.com/es/medio-ambiente/20171109/una-nutria-alcanzo-el-tamano-de-un-lobo-hace-seis-millones-de-anos-6412690;Publicado en 'Scientific Reports';An otter six million years ago reached the size of a wolf;0.0;0.0;[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0]
152;EP;Una terapia génica cura a un niño aquejado de una grave enfermedad de la piel;http://www.elperiodico.com/es/ciencia/20171108/terapia-genica-cura-nino-enfermedad-piel-epidermolisis-bullosa-nature-6411432;RECUPERA LA FUNCIONALIDAD;A gene therapy cures a child suffering from a serious skin disease;-0.3333;0.6667;[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0]
153;EP;Hallado en Ceuta un ejemplar de pájaro que apenas aparece en España;http://www.elperiodico.com/es/medio-ambiente/20171109/hallado-ceuta-primera-vez-ejemplar-pajaro-que-apenas-aparece-en-espana-6412163;una rareza;Found in Ceuta a bird that barely appears in Spain;0.05;0.1;[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0]
154;EP;Un estudio genético descifra la expansión del Neolítico por Europa;http://www.elperiodico.com/es/ciencia/20171108/estudio-genetico-csic-descifra-expansion-neolitico-europa-6410677;INVESTIGACIÓN DEL CSIC;A genetic study deciphers the expansion of the Neolithic in Europe;0.0;0.0;[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0]
155;EP;Honor lanza su nuevo terminal 6C Pro por 189 euros;http://www.elperiodico.com/es/tecnologia/20171109/honor-lanza-su-nuevo-terminal-6c-pro-por-189-euros-6413123;NOVEDADES EN TELEFONÍA;Honor launches its new 6C Pro terminal for 189 euros;0.1364;0.4545;[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0]
156;EP;La mitad de noticias que circulen en el 2022 serán falsas;http://www.elperiodico.com/es/sociedad/20171108/la-mitad-de-noticias-que-circulen-en-el-2022-seran-falsas-6411174;AUGE DE LOS BULOS;Half of the news circulating in 2022 will be false;-0.2833;0.3833;[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0]
157;EP;Nicole Kidman inaugura la Navidad del centro comercial parisino Printemps;http://www.elperiodico.com/es/gente/20171107/nicole-kidman-inaugura-navidad-printemps-galerias-comerciales-paris-6409013;INVITADA DE HONOR;Nicole Kidman opens the Christmas of the Parisian shopping center Printemps;-0.1;0.1;[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0]
158;EP;El 'ángel' brasileño Lais Ribeiro lucirá el 'Fantasy Bra';http://www.elperiodico.com/es/gente/20171101/lais-riveiro-modelo-brasilena-victoria-secret-fantasy-bra-sujetador-joya-17-millones-euros-topacios-diamantes-topacios-6395564;SUJETADOR MILLONARIO;The Brazilian 'angel' Lais Ribeiro will wear the 'Fantasy Bra';0.0;0.0;[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0]
159;EP;20 años de noticias;http://www.elperiodico.com/es//es/mas-periodico/20171104/el-periodico-catalan-dos-decadas-noticias-6400372;EL PERIÓDICO EN CATALÁN CUMPLE 20 AÑOS;20 years of news;0.0;0.0;[0, 0, 0];[0, 0, 0];[3, 215, 72];[0, 0, 0];[2, 134, 67];[0, 0, 0];[2, 134, 67];[0, 0, 0];[0, 0, 0]
160;EP;Elton John tenía razón;http://www.elperiodico.com/es//es/opinion/20171104/elton-john-tenia-razon-6392353;LIBERTAD COLECTIVA;Elton John was right;0.2857;0.5357;[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0]
161;EP;Puntillosos, imaginativos, ultrarrápidos;http://www.elperiodico.com/es//es/mas-periodico/20171104/puntillosos-imaginativos-ultrarrapidos-6397725;24 HORAS EN LA EDICIÓN EN CATALÁN;Pungent, imaginative, ultra-fast;0.6;0.7;[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0]
162;EP;Seis trucos para ahorrar gasolina;http://www.elperiodico.com/es/motor/noticias/trending/consejos/seis-trucos-ahorrar-gasolina-consejos-6399250;CONSEJOS;Six tricks to save gas;0.0;0.0;[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0]
163;EP;Los seis coches más rápidos del mundo;http://www.elperiodico.com/es/motor/noticias/trending/los-cinco-coches-mas-rapidos-del-mundo-6403397;VELOCIDAD;The six fastest cars in the world;0.0;0.0;[1, 63, 63];[0, 0, 0];[0, 0, 0];[1, 63, 63];[0, 0, 0];[0, 0, 0];[0, 0, 0];[1, 61, 0];[0, 0, 0]
164;EP;Las cabinas de teléfono más instagrameables;http://viajar.elperiodico.com/destinos/cabinas-telefono-instagrameables;GUAU;The most waterproof telephone booths;0.5;0.5;[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0]
165;EP;Hoteles con bodega, entre viñas y copas;http://viajar.elperiodico.com/planes/hoteles-bodega-vinas-copas;PLAN;Hotels with wine cellar, between vineyards and wine;0.0;0.0;[0, 0, 0];[0, 0, 0];[0, 0, 0];[1, 67, 67];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0]
166;EP;"Neymar: ""¿Me aceptaríais de vuelta?""";http://www.sport.es/es/noticias/barca/neymar-aceptariais-vuelta-6412536;;"Neymar: ""Would you accept me back?""";0.0;0.0;[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0]
167;EP;Messi confiesa cómo se enteró de...;http://www.sport.es/es/noticias/barca/messi-confiesa-como-entero-marcha-neymar-6411455;;Messi confesses how he found out about ...;0.0;0.0;[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0]
168;EP;Nueva oferta del Barça por Coutinho:...;http://www.sport.es/es/noticias/barca/nueva-oferta-del-barca-por-coutinho-120-millones-euros-6411935;;New offer from Barça for Coutinho: ...;0.1364;0.4545;[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0]
169;EP;Por qué Edimburgo es la mejor ciudad del mundo para alimentar tu creatividad;http://www.codigonuevo.com/por-que-edimburgo-mejor-ciudad-mundo-alimentar-creatividad/;;Why Edinburgh is the best city in the world to feed your creativity;1.0;0.3;[1, 83, 83];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0]
170;EP;Dejó a su novia por mí...;http://www.codigonuevo.com/dejo-a-su-novia-por-mi-y-luego-me-volvio-a-dejar-por-ella/;;He left his girlfriend for me ...;0.0;0.0;[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0]
171;EP;Pasé una semana aplicando técnicas para...;http://www.codigonuevo.com/pase-una-semana-aplicando-tecnicas-aumentar-autoestima/;;I spent a week applying techniques to ...;-0.1;0.1;[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0]
172;EP;La Generación Chen no lo está teniendo fácil;http://www.diariolagrada.com/noticias/espanyol/generacion-chen-no-teniendo-facil_27159.html;;The Chen Generation is not having it easy;0.4333;0.8333;[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[1, 72, 72];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0]
173;EP;"""No estamos ansiosos ni preocupados, sabemos...";http://www.diariolagrada.com/noticias/espanyol/no-estamos-ansiosos-preocupados-sabemos-podemos-tirar-arriba_27160.html;;"""We are not anxious or worried, we know ...";0.125;1.0;[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0]
174;EP;Otro lunes para el Espanyol;http://www.diariolagrada.com/noticias/espanyol/otro-lunes-espanyol_27161.html;;Another Monday for Espanyol;0.0;0.0;[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0]
175;EP;El desnudo integral de Emily Ratajkowski;http://www.woman.es/celebrities/protagonistas/desnudo-integral-emily-ratajkowski;;The integral nude of Emily Ratajkowski;0.0;0.0;[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0]
176;EP;La declaración de amor de Georgina...;http://www.woman.es/celebrities/protagonistas/declaracion-amor-georgina-rodriguez-cristiano-ronaldo-instagram;;Georgina's declaration of love ...;0.5;0.6;[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0]
177;EP;Cristina Pedroche deslumbra en el desfile...;http://www.woman.es/moda/pasarelas/cristina-pedroche-desfila-lenceria-womensecret;;Cristina Pedroche dazzles in the parade ...;-0.25;0.2333;[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0]
178;EP;Un autobús autónomo sufre un accidente en su primera hora de servicio;http://www.elperiodico.com/es/motor/noticias/trending/autobus-autonomo-accidente-las-vegas-primera-hora-servicio-6413361;;An autonomous bus suffers an accident in its first hour of service;0.0167;0.5778;[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0]
179;EP;"""Al volante, pasa del móvil"", el...";http://www.elperiodico.com/es/motor/noticias/trending/spots/volante-pasa-movil-nuevo-spot-dgt-combatir-uso-telefono-6413035;;"""At the wheel, pass the mobile"", the ...";0.0;0.0;[1, 70, 70];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0]
180;EP;El seguro obligatorio: ¿un gasto innecesario...;http://www.elperiodico.com/es/motor/noticias/trending/las-aseguradoras-de-vehiculos-la-clave-para-empezar-a-circular-6412931;;The obligatory insurance: an unnecessary expense ...;-0.4;0.9;[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0]
181;EP;Hoteles con bodega, entre viñas y copas;http://viajar.elperiodico.com/planes/hoteles-bodega-vinas-copas;;Hotels with wine cellar, between vineyards and wine;0.0;0.0;[0, 0, 0];[0, 0, 0];[0, 0, 0];[1, 67, 67];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0]
182;EP;Los cinco balcones más bellos frente...;http://viajar.elperiodico.com/destinos/cinco-balcones-bellos-frente-mediterraneo;;The five most beautiful balconies facing ...;0.675;0.75;[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0]
183;EP;15 bosques encantados para recorrer en...;http://viajar.elperiodico.com/destinos/15-bosques-encantados-recorrer-otono;;15 enchanted forests to explore in ...;0.0;0.0;[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0]
184;20M;CRISIS CATALANA;http://www.20minutos.es/minuteca/independencia-cataluna/;;CATALAN CRISIS;0.0;0.0;[2, 200, 100];[0, 0, 0];[0, 0, 0];[4, 334, 84];[4, 268, 67];[1, 67, 67];[1, 67, 67];[7, 502, 0];[0, 0, 0]
185;20M;La Fiscalía pide prisión sin fianza para Forcadell y 3 miembros de la Mesa del Parlament;http://www.20minutos.es/noticia/3182124/0/desafio-independentista-directo-9-noviembre/;;The Office of the Prosecutor requests imprisonment without bail for Forcadell and 3 members of the Parlament Bureau;0.0;0.0;[1, 80, 80];[1, 83, 83];[0, 0, 0];[1, 62, 62];[2, 128, 64];[1, 80, 80];[2, 144, 72];[1, 83, 0];[1, 81, 0]
186;20M;"Forcadell y los miembros de la Mesa acatan el 155 y dan valor ""simbólico"" a la DUI";http://www.20minutos.es/noticia/3182563/0/carme-forcadell-acata-155-valor-simbolico/;;"Forcadell and the members of the Bureau accept 155 and give ""symbolic"" value to the DUI";0.0;0.0;[2, 129, 64];[1, 65, 65];[0, 0, 0];[2, 144, 72];[0, 0, 0];[1, 65, 65];[0, 0, 0];[1, 65, 0];[2, 134, 0]
187;20M;La jueza rechaza poner en libertad a Junqueras y a los exconsellers;http://www.20minutos.es/noticia/3182608/0/jueza-lamela-no-libera-exconsellers/;;Judge refuses to release Junqueras and exconsellers;0.0;0.0;[0, 0, 0];[1, 61, 61];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[1, 77, 77];[1, 100, 0];[0, 0, 0]
188;20M;El juez Llarena reclama al TSJC la causa sobre la Mesa del Parlament;http://www.20minutos.es/noticia/3182465/0/el-juez-llarena-reclama-al-tsjc-la-causa-sobre-la-mesa-del-parlament/;;Judge Llarena claims to the TSJC the case on the Mesa del Parlament;0.0;0.0;[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0]
189;20M;El poder destructivo de Puigdemont;http://www.20minutos.es/opiniones/vicente-valles-columna-poder-destructivo-puigdemont-3181983/;;The destructive power of Puigdemont;-0.6;0.6;[1, 65, 65];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0]
190;20M;"Echenique: ""Posiblemente, el Constitucional tumbaría un referéndum pactado""";http://www.20minutos.es/noticia/3181887/0/echenique-posiblemente-tc-tumbaria-referendum-pactado/;;"Echenique: ""Possibly, the Constitutional Court would overthrow an agreed referendum""";0.0;1.0;[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0]
191;20M;La versión 'heavy metal' de 'Els Segadors' que triunfa en Internet;http://www.20minutos.es/videos/musica/DEHNOQ56-la-version-heavy-metal-de-els-segadors-que-triunfa-en-internet/;;The 'heavy metal' version of 'Els Segadors' that triumphs on the Internet;-0.2;0.5;[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[1, 96, 0]
192;20M;Los independentistas ideaban un estado sin ejército como Costa Rica;http://www.20minutos.es/noticia/3182699/0/independentistas-ideaban-estado-sin-ejercito-costa-rica/;;The independentistas devised a state without an army like Costa Rica;0.0;0.0;[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[1, 62, 0];[0, 0, 0]
193;20M;"Albiol llevará a la Fiscalía de Menores el uso de niños como ""escudos"" en la huelga en Cataluña";http://www.20minutos.es/noticia/3182402/0/albiol-llevara-a-la-fiscalia-de-menores-el-uso-de-ninos-como-escudos-en-la-huelga-en-cataluna/;;"Albiol will take to the Office of the Children's Prosecutor the use of children as ""shields"" in the strike in Catalonia";0.0;0.0;[1, 100, 100];[1, 62, 62];[0, 0, 0];[0, 0, 0];[1, 68, 68];[0, 0, 0];[1, 100, 100];[1, 100, 0];[2, 166, 0]
194;20M;Colau admite que el pacto con el PSC funciona, pero plantea a sus bases romperlo por el 155...;http://www.20minutos.es/noticia/3182273/0/colau-plantea-romper-pacto-psc-apoyo-155/;;Colau admits that the pact with the PSC works, but raises its bases to break it by the 155 ...;0.0;0.0;[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0]
195;20M;... Y el PSC ve a Colau en manos de los radicales de su partido y de los independentistas;http://www.20minutos.es/noticia/3182574/0/psc-ve-colau-manos-radicales-independentistas/;;... And the PSC sees Colau in the hands of the radicals of his party and of the independentistas;0.0;0.0;[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0]
196;20M;Ridley Scott prescinde de Kevin Spacey en una película ya terminada;http://www.20minutos.es/noticia/3182123/0/scott-prescinde-spacey-pelicula/;;Ridley Scott dispenses with Kevin Spacey in an already finished movie;0.0;0.0;[1, 70, 70];[0, 0, 0];[0, 0, 0];[0, 0, 0];[1, 62, 62];[1, 62, 62];[0, 0, 0];[1, 82, 0];[0, 0, 0]
197;20M;El actor hizo cambiar un guión para poder besar a Nathan Darrow;http://www.20minutos.es/noticia/3181083/0/kevin-spacey-cambiar-guion-poder-besar-companero-nathan-darrow/;;The actor changed a script to kiss Nathan Darrow;0.0;0.0;[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0]
198;20M;La actriz Portia de Rossi cuenta otra experiencia de acoso sexual con Steven Seagal;http://www.20minutos.es/noticia/3182505/0/portia-de-rossi-acoso-steven-seagal/;;The actress Portia de Rossi tells another experience of sexual harassment with Steven Seagal;0.5;0.8333;[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[1, 78, 78];[0, 0, 0];[0, 0, 0];[0, 0, 0]
199;20M;TRAMA GÜRTEL;http://www.20minutos.es/minuteca/gurtel/;;TRACK GÜRTEL;0.0;0.0;[0, 0, 0];[1, 62, 62];[0, 0, 0];[0, 0, 0];[1, 62, 62];[0, 0, 0];[0, 0, 0];[1, 62, 0];[0, 0, 0]
200;20M;"Correa considera que regalar unos ""payasos"" a un cliente no es corrupción...";http://www.20minutos.es/noticia/3182548/0/correa-regalos-payasos-gurtel/;;"Correa believes that giving a ""clown"" to a client is not corruption ...";0.0;0.0;[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[1, 69, 69];[0, 0, 0];[0, 0, 0];[0, 0, 0];[1, 62, 0]
201;20M;"... Y El Bigotes: ""¿Puedo volver al curso de cocina? Estábamos pochando y me hacen exámenes""";http://www.20minutos.es/noticia/3182652/0/bigotes-videoconferencia-estabamos-pochando/;;"... and El Whiskers: ""Can I go back to the cooking course? We were pochando and they do exams""";0.0;0.0;[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[1, 68, 0]
202;20M;Atraviesa la pared de un garaje y su coche queda en el vacío;http://www.20minutos.es/videos/nacional/fghAEQ38-atraviesa-la-pared-de-un-garaje-con-su-coche/;;Go through the wall of a garage and your car is left in a vacuum;-0.0042;0.0;[1, 82, 82];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0]
203;20M;La reacción de Paula Echevarría ante Ares Teixidó;https://blogs.20minutos.es/rosyrunrun/2017/11/09/la-reaccion-de-paula-echevarria-ante-la-confesion-de-ares-teixido-he-tenido-una-relacion-con-bustamante/;;The reaction of Paula Echevarría before Ares Teixidó;0.0;0.0;[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0]
204;20M;Se entera en pleno vuelo de una infidelidad y fuerza el aterrizaje;https://www.gonzoo.com/actualidad/story/una-mujer-se-entera-en-pleno-vuelo-de-la-infidelidad-de-su-marido-y-fuerza-un-aterrizaje-de-emergencia-6435/;;He finds out in mid-flight of an infidelity and forces the landing;0.0;0.0;[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0]
205;20M;¿Qué productos puedo comprar con descuento en el Black Friday?;http://www.20minutos.es/noticia/3179678/0/ofertas-black-friday-2017/;;What products can I buy at a discount on Black Friday?;-0.1667;0.4333;[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0]
206;20M;El COI sanciona por dopaje a cuatro rusos, uno de ellos ganador de tres platas en Sochi;http://www.20minutos.es/deportes/noticia/coi-sanciona-rusos-sochi-3182967/0/;;The IOC punishes four Russians for doping, one of them winning three silvers in Sochi;0.5;0.75;[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0]
207;20M;Muere la mujer que recibió un tiro en la cabeza por parte de su expareja a las puertas de un colegio en Elda;http://www.20minutos.es/noticia/3182952/0/muere-mujer-elda-alicante-tiro-cabeza-ex-pareja-puertas-colegio/;;Dies the woman who was shot in the head by her ex-partner at the doors of a school in Elda;0.0;0.0;[1, 87, 87];[1, 83, 83];[0, 0, 0];[0, 0, 0];[1, 68, 68];[2, 149, 74];[1, 67, 67];[2, 150, 0];[1, 91, 0]
208;20M;El Retrovisor;http://www.20minutos.es/museo-virtual/;;The Rearview;0.0;0.0;[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0]
209;20M;Vandal;http://www.vandal.net/;;Vandal;0.0;0.0;[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0]
210;20M;Breakaway Puck, una de las tarjetas gráficas externas más recomendables;http://ware.vandal.net/articulos/1010/breakaway-puck-una-de-las-graficas-externas-mas-asequibles-del-mercado;;Breakaway Puck, one of the most recommended external graphics cards;0.25;0.3;[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0]
211;20M;¿Cuáles son los 50 juegos más vendidos de la historia?;http://www.vandal.net/noticia/1350699532/estos-son-los-juegos-mas-vendidos-de-la-historia-gta-5-ya-es-tercero/;;What are the 50 best-selling games in history?;0.0;0.0;[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0]
212;20M;Fallece con 30 años INTERNETHULK, una leyenda de los eSports;http://esports.vandal.net/articulos/3610/dennis-internethulk-hawelka-leyenda-de-los-esports-y-overwatch-fallece-a-los-30-anos-de-edad;;30-year-old INTERNETHULK, a legend of eSports, passes away;0.0;0.0;[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[1, 73, 0];[0, 0, 0]
213;20M;La Justicia europea avala que un trabajador pueda trabajar durante 12 días consecutivos;http://www.20minutos.es/noticia/3182851/0/justicia-europea-ue-avala-trabajar-12-dias-seguidos/;;European Justice guarantees that a worker can work for 12 consecutive days;0.0;0.0;[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[2, 133, 66];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0]
