news_id;news_title;news_link;news_subtit;news_title_en;polarity;subjectivity;LV;EP;20M;PAV;ARA;PA;EM;LR;ABC
20M;¿Es usted nomófobo? Haga el test para medir su grado de dependencia del smartphone;http://www.20minutos.es/noticia/3183624/0/test-saber-eres-adicto-movil/;;Are you nomophobe? Take the test to measure your degree of dependence on the smartphone;0,0;0,0;[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0]
20M;Investigadores de la Unión Europea atrapan a un tiburón de la era de los dinosaurios;http://www.20minutos.es/noticia/3185115/0/investigadores-union-europea-atrapan-tiburon/;;European Union researchers catch a shark from the dinosaur era;0,0;0,0;[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0]
20M;El Rayo B se dejó meter un gol tras hacer uno antes con un rival en el suelo;http://www.20minutos.es/deportes/noticia/rayo-b-los-yebenes-dejar-meter-gol-3185926/0/;;Rayo B allowed a goal after making one before with a rival on the ground;0,0;0,0;[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0]
20M;Así era Khal Drogo (Jason Momoa) cuando aún no le había salido la barba;https://blogs.20minutos.es/que-fue-de-todos-los-demas/2017/11/13/asi-era-khal-drogo-jason-momoa-cuando-aun-no-le-habia-salido-la-barba/;;That was Khal Drogo (Jason Momoa) when his beard had not come out yet;0,0;0,0;[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0]
20M;"Riobóo afirma que Iglesias y Monedero acudieron a las europeas de 2014 ""dopados"" de dinero de Venezuela e Irán";http://www.20minutos.es/noticia/3184926/0/monedero-interrogado-senado-conexion-venezolana-podemos/;;"Riobóo affirms that Iglesias and Monedero attended the 2014 European ""doping"" of money from Venezuela and Iran";0,0;0,0;[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[1, 69];[0, 0]
20M;Madrid limita el tráfico en la Gran Vía desde el 1 de diciembre;http://www.20minutos.es/noticia/3185076/0/gran-via-limita-trafico-2-carriles-por-sentido-desde-1-diciembre-prohibe-circular-camiones-hasta-7-enero/;;Madrid limits traffic on Gran Vía from December 1;0,0;0,0;[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[1, 65]
20M;400 millonarios piden a Trump pagar más impuestos;http://www.20minutos.es/noticia/3185927/0/400-millonarios-piden-trump-subir-impuestos-critican-reforma-fiscal/;;400 millionaires ask Trump to pay more taxes;0,5;0,5;[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[1, 90];[0, 0];[0, 0];[0, 0]
20M;La Iglesia anglicana recomienda dejar que los niños lleven tutús y tacones;http://www.20minutos.es/noticia/3185736/0/iglesia-anglicana-consejos-ninos-tutus-tiaras-tacones/;;The Anglican Church recommends that children wear tutus and heels;0,0;0,0;[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0]
20M;El Retrovisor;http://www.20minutos.es/museo-virtual/;;The Rearview;0,0;0,0;[1, 61];[0, 0];[0, 0];[1, 70];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0]
20M;Vandal;http://www.vandal.net/;;Vandal;0,0;0,0;[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0]
20M;Una silla para gamers con 4 ventiladores para el trasero;http://ware.vandal.net/articulos/1032/thermaltake-anuncia-un-sillon-gamer-con-4-ventiladores-para-refrescar-nuestro-trasero;;A chair for gamers with 4 fans for the rear;0,0;0,0;[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0]
20M;Así es el proyecto de eSports de Piqué;http://esports.vandal.net/articulos/3630/efootballpro-la-empresa-de-esports-de-pique-creara-una-liga-de-pes-2018-junto-a-konami;;This is Pique's eSports project;0,0;0,0;[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[1, 61];[0, 0]
20M;¿Cuáles son las CCAA que gastan más en videojuegos?;http://www.vandal.net/noticia/1350699693/estas-son-las-comunidades-autonomas-que-mas-gastan-en-videojuegos/;;Which are the CCAA that spend more on video games?;0,5;0,5;[0, 0];[1, 68];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0]
20M;Matilde Solís asegura que el psiquiatra Javier Criado abusó sexualmente de ella;http://www.20minutos.es/noticia/3185929/0/matilde-solis-denuncia-javier-criado-abuso-sexualmente-de-ella/;;Matilde Solís claims that psychiatrist Javier Criado sexually abused her;0,5;0,8333;[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[1, 81];[0, 0];[1, 95];[0, 0]
20M;Impactante reacción de Uma Thurman ante el acoso sexual en Hollywood;https://blogs.20minutos.es/comunicacion-no-verbal-lo-que-no-nos-cuentan/2017/11/13/impactante-reaccion-de-uma-thurman-ante-el-acoso-sexual-en-hollywood/;;Uma Thurman's shocking reaction to sexual harassment in Hollywood;-0,25;0,9167;[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0]
20M;La actriz Rebel Wilson ('Dando la nota') denuncia dos casos de acoso sexual;http://www.20minutos.es/noticia/3185453/0/actriz-rebel-wilson-denuncia-dos-casos-de-acoso-sexual/;;Actress Rebel Wilson ('Giving the note') reports two cases of sexual harassment;0,5;0,8333;[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0]
20M;Warner suspende al 'showrunner' de 'Arrow' y 'The Flash' por acusaciones de acoso sexual;http://www.20minutos.es/noticia/3185495/0/warner-bros-expulsa-andrew-kreisberg-arrow-acoso-sexual/;;Warner suspends the 'showrunner' of 'Arrow' and 'The Flash' on accusations of sexual harassment;0,5;0,8333;[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0]
20M;El expresidente del Barça Joan Laporta también aparece en los 'paradise papers';http://www.20minutos.es/noticia/3185680/0/joan-laporta-paradise-papers-offshore-malta/;;The former president of Barça Joan Laporta also appears in the 'paradise papers';0,0;0,0;[0, 0];[1, 100];[0, 0];[0, 0];[2, 88];[0, 0];[0, 0];[0, 0];[0, 0]
20M;iPhone X ya tiene su primer problema: algunas pantallas muestran líneas verdes;http://clipset.20minutos.es/iphone-x-ya-tiene-su-primer-problema-algunas-pantallas-muestran-lineas-verdes/;;iPhone X already has its first problem: some screens show green lines;0,025;0,3167;[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0]
20M;Hallan pistas sobre por qué es tan difícil dejar de fumar gracias a unos gusanos;http://www.20minutos.es/noticia/3184946/0/cientificos-hallan-pistas-pequenos-gusanos-sobre-por-que-es-tan-dificil-dejar-fumar/;;They find clues about why it is so difficult to stop smoking thanks to worms;-0,15;0,6;[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[1, 73]
20M;Cultura propone a Chiquito para la Medalla de Bellas Artes;http://www.20minutos.es/noticia/3185882/0/cultura-propone-chiquito-de-la-calzada-medalla-bellas-artes/;;Culture proposes Chiquito for the Medal of Fine Arts;0,4167;0,5;[0, 0];[0, 0];[0, 0];[0, 0];[1, 100];[0, 0];[1, 100];[0, 0];[1, 87]
20M;El Corte Inglés contratará 8.700 personas para reforzar la campaña de Navidad;http://www.20minutos.es/noticia/3185854/0/el-corte-ingles-contratara-8700-personas-reforzar-campana-navidad/;;El Corte Inglés will hire 8,700 people to reinforce the Christmas campaign;0,0;0,0;[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[1, 100];[0, 0];[2, 200];[0, 0]
20M;47 años de prisión para el hombre declarado culpable del doble asesinato en Arbo;http://www.20minutos.es/noticia/3185796/0/condenado-47-anos-prision-hombre-declarado-culpable-doble-asesinato-arbo-pontevedra/;;47 years in prison for the man convicted of the double murder in Arbo;0,0;0,0;[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[1, 62];[0, 0]
20M;"Lopetegui: ""España demostrará que sin Isco también es un buen equipo""";http://www.20minutos.es/deportes/noticia/julen-lopetegui-espana-isco-buen-equipo-3185841/0/;;"Lopetegui: ""Spain will prove that without Isco it is also a good team""";0,7;0,6;[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[1, 67];[1, 79]
20M;Arqueólogos localizan las ruinas en las que pudo estar la casa del Cid en Burgos;http://www.20minutos.es/noticia/3185605/0/arqueologos-localizan-ruinas-casa-cid-burgos/;;Archaeologists locate the ruins where the house of El Cid could have been in Burgos;-0,15;0,2;[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0]
20M;Pérez-Reverte no tiene suerte;https://blogs.20minutos.es/plano-contrapicado-cine/2017/11/13/perez-reverte-no-tiene-suerte/;;Pérez-Reverte is not lucky;-0,1667;0,8333;[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0]
20M;Identificados en Navarra 17 aficionados por insultos racistas a un árbitro negro;http://www.20minutos.es/deportes/noticia/identificados-17-aficionados-insultos-racistas-arbitro-negro-3185683/0/;;17 Navarre fans identified for racist insults to a black referee;-0,1667;0,4333;[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0]
20M;"El 27,4% de los jóvenes cree que la violencia machista es ""normal"" en la pareja";http://www.20minutos.es/noticia/3185307/0/jovenes-violencia-machista-normal-en-la-pareja/;;"27.4% of young people believe that sexist violence is ""normal"" in the couple";0,125;0,525;[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[1, 75];[1, 100];[0, 0]
20M;El detenido por degollar a su hija de 2 años no tenía denuncias ni antecedentes;http://www.20minutos.es/noticia/3185244/0/asesino-degollar-hija-dos-anos-no-tenia-antecedentes-denuncias-previas/;;The detainee for the slaughter of his 2-year-old daughter had no complaints or background;0,0;0,0;[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0]
20M;Igualdad doméstica;http://www.20minutos.es/opiniones/nepomuk-vineta-igualdad-domestica-3183681/;;Domestic equality;0,0;0,1;[0, 0];[0, 0];[0, 0];[1, 64];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0]
20M;La madre y el niño que llegaron en diferentes pateras hace 7 meses ya se han reencontrado;http://www.20minutos.es/noticia/3184965/0/reunificacion-madre-hijo-pateras/;;The mother and the child who arrived in different boats 7 months ago have already been reunited;0,0;0,6;[1, 65];[1, 62];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0]
20M;Una sexta mujer acusa al expresidente Bush de tocamientos;http://www.20minutos.es/noticia/3185789/0/sexta-mujer-acusa-expresidente-bush-padre-tocamientos-16-anos/;;A sixth woman accuses former President Bush of touching;0,25;0,25;[0, 0];[0, 0];[0, 0];[0, 0];[1, 88];[0, 0];[1, 63];[0, 0];[1, 71]
20M;Borrar a Kevin Spacey de 'Todo el dinero del mundo' costará 10 millones;http://www.20minutos.es/noticia/3185157/0/borrar-kevin-spacey-todo-dinero-mundo-costara-10-millones-dolares/;;Deleting Kevin Spacey from 'All the money in the world' will cost 10 million;0,0;0,0;[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[1, 100];[0, 0]
20M;"Detenidos cuatro menores en Ponferrada por agredir ""brutalmente"" a un policía local";http://www.20minutos.es/noticia/3185622/0/detenidos-menores-ponferrada-agresion-policia/;;"Four minors arrested in Ponferrada for ""brutally"" assaulting a local police officer";-0,4375;0,5;[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[1, 74];[0, 0];[0, 0]
20M;Marc Márquez, campeón del Mundo;http://www.20minutos.es/deportes/noticia/marc-marquez-consigue-cuarto-mundial-motogp-acabar-segundo-valencia-3184744/0/;;Marc Márquez, World Champion;0,0;0,0;[0, 0];[0, 0];[0, 0];[0, 0];[1, 63];[0, 0];[0, 0];[1, 89];[1, 63]
20M;Márquez es el mejor piloto a la edad de 24... ¿y el mejor deportista de la historia?;http://www.20minutos.es/deportes/noticia/marquez-a-la-altura-de-los-mejores-deportistas-3184990/0/;;Márquez is the best driver at the age of 24 ... and the best athlete in history?;1,0;0,3;[0, 0];[1, 65];[0, 0];[1, 65];[1, 63];[0, 0];[0, 0];[0, 0];[0, 0]
20M;"Márquez: ""Durante una parte de la temporada perdía pelo por el estrés""";http://www.20minutos.es/deportes/noticia/marquez-perdia-pelo-estres-3184947/0/;;"Márquez: ""During part of the season I lost my hair because of stress""";0,0;0,0;[0, 0];[0, 0];[0, 0];[1, 65];[1, 63];[0, 0];[0, 0];[0, 0];[0, 0]
20M;"Lorenzo explica su desobediencia: ""Lo mejor para Ducati, para Dovi, era seguir tirando""";http://www.20minutos.es/deportes/noticia/lorenzo-desobedece-ordenes-equipo-3184945/0/;;"Lorenzo explains his disobedience: ""The best thing for Ducati, for Dovi, was to keep pulling""";1,0;0,3;[0, 0];[1, 62];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0]
20M;Seis meses de prisión por dejar a su hijo de 4 años en el coche para ir a un club de alterne;http://www.20minutos.es/noticia/3185538/0/seis-meses-prision-padre-dejarle-coche-hijo/;;Six months in prison for leaving his 4-year-old son in the car to go to a hostess club;0,0;0,0;[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0]
20M;7 claves para disculparse con clase en el trabajo;http://forbes.es/business/4145/7-claves-para-disculparse-con-clase-en-el-trabajo/?utm_source=20home&utm_medium=m1&utm_campaign=b1;;7 keys to apologize with class at work;0,0;0,0;[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0]
20M;El futuro de la moda… ¿es digital?;http://lofficiel.es/moda/futuro-la-moda-digital/?utm_source=20home&utm_medium=m1&utm_campaign=b2;;The future of fashion ... is it digital?;0,0;0,0625;[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[1, 63];[0, 0];[0, 0];[0, 0]
20M;Revolución (vinícola) en la gasolinera;http://tapasmagazine.es/revolucion-vinicola-la-gasolinera/?utm_source=20home&utm_medium=m1&utm_campaign=b3;;Revolution (wine) at the gas station;0,0;0,0;[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[1, 61];[0, 0]
20M;¿Qué nos ha enseñado Rafa Nadal?;http://forbes.es/emprendedores/9165/que-nos-ha-ensenado-rafa-nadal/?utm_source=20home&utm_medium=m1&utm_campaign=b4;;What has Rafa Nadal taught us?;0,0;0,0;[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0]
20M;¿Se te pone pone la piel de gallina al escuchar música? Tiene explicación;https://www.gonzoo.com/musica/story/se-te-pone-pone-la-piel-de-gallina-al-escuchar-musica-tiene-explicacion-6432/;;Do you get put goose bumps when listening to music? It has an explanation;0,0;0,0;[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0]
20M;Las supermodelos españolas de los 90 antes y después;http://www.20minutos.es/fotos/gente-television/las-supermodelos-espanolas-de-los-90-antes-y-despues-13581/;;Spanish supermodels of the 90s before and after;0,0;0,0;[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[1, 61]
20M;La empresa de ingenieria Isolux notifica a los trabajadores un ERE para toda la plantilla;http://www.20minutos.es/noticia/3185914/0/isolux-notifica-ere-trabajadores-toda-la-plantilla/;;The engineering company Isolux notifies workers an ERE for the entire workforce;0,0;0,625;[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0]
20M;El festival 'reggae' Rototom Sunsplash celebra su 25º aniversario;http://www.20minutos.es/noticia/3185444/0/25-aniversario-festival-rototom-sera-del-16-al-21-de-agosto/;;Rototom Sunsplash reggae festival celebrates its 25th anniversary;0,0;0,0;[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0]
20M;Al menos 400 muertos y más de 6.700 heridos por un potente terremoto en la frontera entre Irán e Irak;http://www.20minutos.es/noticia/3184921/0/muertos-centenares-heridos-iran-irak-potente-terremoto/;;At least 400 dead and more than 6,700 injured by a powerful earthquake on the Iran-Iraq border;0,075;0,575;[1, 89];[0, 0];[0, 0];[2, 82];[0, 0];[1, 81];[2, 78];[1, 63];[3, 244]
20M;Archivada la causa contra los padres de Nadia por pornografía infantil y exhibicionismo;http://www.20minutos.es/noticia/3185298/0/archivan-causa-contra-padres-nadia-por-exhibicionismo-pornografia-infantil/;;Archived case against Nadia's parents for child pornography and exhibitionism;0,0;0,0;[1, 74];[1, 71];[0, 0];[0, 0];[1, 83];[0, 0];[0, 0];[1, 85];[1, 94]
20M;Las niñas de Alcàsser: 25 años del triple crimen que tuvo en vilo a España;http://www.20minutos.es/noticia/3184571/0/ninas-alcasser-25-anos-sin-ellas/;;The girls of Alcàsser: 25 years of the triple crime that had in vilo to Spain;0,0;0,0;[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[1, 71];[0, 0];[1, 62];[3, 222]
20M;El Bayern recupera al médico que dimitió por su mala relación con Guardiola;http://www.20minutos.es/deportes/noticia/bayern-recupera-medico-mala-relacion-guardiola-3185725/0/;;Bayern recover the doctor who resigned because of his bad relationship with Guardiola;-0,7;0,6667;[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[1, 86];[0, 0]
20M;Uno de cada cien niños españoles sufre malos tratos en casa;http://www.20minutos.es/noticia/3185568/0/maltratos-infantiles-familias/;;One in every hundred Spanish children suffer abuse at home;0,0;0,0;[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0]
20M;Condenada a más de ocho años de cárcel por prostituir y obligar a mendigar a sus dos hijas;http://www.20minutos.es/noticia/3185677/0/condenada-carcel-prostituir-obligar-mendigar-hijas-menores/;;Sentenced to more than eight years in prison for prostituting and forcing her to beg her two daughters;0,5;0,5;[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[1, 100];[0, 0]
20M;La exagerada reacción de Vettel por ser subcampeón del mundo;https://blogs.20minutos.es/formula-1-alonso/2017/11/13/la-exagerada-reaccion-vettel-subcampeon-del-mundo/;;The exaggerated reaction of Vettel to be world runner-up;-0,5;1,0;[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0]
20M;McLaren suspende sus test en Interlagos por la inseguridad en Sao Paulo;http://www.20minutos.es/deportes/noticia/mclaren-suspende-test-interlagos-inseguridad-sao-paulo-brasil-3185720/0/;;McLaren suspends its tests in Interlagos for the insecurity in Sao Paulo;0,0;0,0;[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0]
20M;Los ayuntamientos 'del cambio' piden cambiar el techo de gasto de Montoro;http://www.20minutos.es/noticia/3185456/0/ayuntamientos-del-cambio-piden-cambio-techo-gasto-montoro-hacienda/;;The councils 'of the change' ask to change the ceiling of expense of Montoro;0,0;0,0;[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0]
20M;Jesse Lacey (Brand New) responde a las acusaciones de abusos sexuales;http://www.mondosonoro.com/noticias-actualidad-musical/jesse-lacey-comunicado-abusos-sexuales/;;Jesse Lacey (Brand New) responds to accusations of sexual abuse;0,3182;0,6439;[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0]
20M;La bóveda celeste de Extremadura, un paraíso para los amantes de la astronomía;http://www.20minutos.es/especial/publirreportajes-viajes/astroturismo-extremadura/;;The celestial vault of Extremadura, a paradise for lovers of astronomy;0,0;0,0;[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0]
20M;Salen a subasta filmaciones inéditas de los Beatles;http://www.20minutos.es/noticia/3185558/0/salen-a-subasta-filmaciones-ineditas-beatles-rodaje-help/;;Auction of unpublished footage of the Beatles;0,0;0,0;[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0]
20M;Las emisiones mundiales de CO2 vuelven a crecer tras tres años estancadas;http://www.20minutos.es/noticia/3185125/0/emisiones-mundiales-co2-crecen-anos-estancamiento/;;Global CO2 emissions grow back after three stagnant years;0,0;0,0;[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[1, 67];[0, 0];[0, 0];[0, 0]
20M;Un magnate ruso planea una misión para buscar vida en un satélite de Saturno;http://www.20minutos.es/videos/ciencia/esuOSWY0-un-magnate-ruso-quiere-buscar-vida-en-encelado/;;A Russian tycoon plans a mission to search for life on a Saturn satellite;0,0;0,0;[1, 68];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[1, 71];[0, 0]
20M;Colonial lanza una OPA sobre el 100% de Axiare para convertirse en un gigante del sector de las socimis;http://www.20minutos.es/noticia/3184982/0/colonial-axiare-cotizacion-operacion-cnmv/;;Colonial launches a takeover bid on 100% of Axiare to become a giant of the socimis sector;0,0;1,0;[0, 0];[1, 71];[0, 0];[1, 90];[0, 0];[1, 77];[0, 0];[0, 0];[1, 87]
20M;Patrimonio de la humanidad Español (cultural y natural);https://listas.20minutos.es/lista/patrimonio-de-la-humanidad-espanol-cultural-y-natural-425688/;;World Heritage Site (cultural and natural);0,1;0,25;[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0]
20M;Deportistas que han padecido diabetes;https://listas.20minutos.es/lista/deportistas-que-han-padecido-diabetes-425715/;;Athletes who have suffered from diabetes;0,0;0,0;[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0]
20M;"Fotos prohibidas en Corea del Norte; cuando el fotog...";https://listas.20minutos.es/lista/fotos-prohibidas-en-corea-del-norte-cuando-el-fotografo-se-la-juega-425584/;;"Photos prohibited in North Korea; when the photo ...";0,0;0,0;[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0]
20M;Exclaves de España;https://listas.20minutos.es/lista/exclaves-de-espana-425585/;;Exclaves of Spain;0,0;0,0;[1, 64];[0, 0];[0, 0];[0, 0];[3, 64];[2, 64];[2, 64];[0, 0];[1, 64]
20M;"Grandes urbes españolas invierten millones en volverse más ""listas""";http://www.20minutos.es/noticia/3185659/0/grandes-ciudades-espanonas-inversion-smart-cities/;;"Large Spanish cities invest millions in becoming more ""ready""";0,2729;0,4557;[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0]
20M;"Bill Gates gasta 80 millones de dólares en crear una ""ciudad inteligente""";http://www.20minutos.es/noticia/3185770/0/bill-gates-gasta-80-millones-dolares-crear-ciudad-inteligente/;;"Bill Gates spends 80 million dollars to create a ""smart city""";0,2143;0,6429;[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0]
20M;Enemigos íntimos: los reyes del sucedáneo;http://tapasmagazine.es/enemigos-intimos-los-reyes-del-sucedaneo/?utm_source=20home&utm_medium=m2&utm_campaign=b1;;Intimate enemies: the kings of the surrogate;0,2;0,6;[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0]
20M;Por qué deberíamos volver a la ópera;http://www.robbreport.es/estilo/deberiamos-volver-la-opera/?utm_source=20home&utm_medium=m2&utm_campaign=b2;;Why should we go back to the opera;0,0;0,0;[1, 71];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0]
20M;10 aplicaciones que te ayudan a ahorrar tiempo;http://forbes.es/business/9151/10-aplicaciones-que-te-ayudan-a-ahorrar-tiempo/?utm_source=20home&utm_medium=m2&utm_campaign=b3;;10 applications that help you save time;0,0;0,0;[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0]
20M;Cinnac, la aplicación que te convertirá en influencer;http://lofficiel.es/lifestyle/cinnac-la-aplicacion-te-convertira-influencer/?utm_source=20home&utm_medium=m2&utm_campaign=b4;;Cinnac, the application that will make you an influencer;0,0;0,0;[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[1, 62];[0, 0];[0, 0];[0, 0]
20M;"La infanta Pilar dice que el Rey ""lo está pasando muy mal"" por la crisis en Cataluña";http://www.20minutos.es/noticia/3185842/0/infanta-pilar-rey-esta-pasando-muy-mal-crisis-catalana/;;"Infanta Pilar says that the King ""is having a very bad time"" because of the crisis in Catalonia";-0,91;0,8667;[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0]
20M;"Denuncian un ""sesgo sexista"" en la web para niños del Senado";http://www.20minutos.es/noticia/3185643/0/denuncian-sesgo-sexista-web-ninos-senado/;;"They denounce a ""sexist bias"" on the web for children of the Senate";0,0;0,0;[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0]
20M;George Miller demanda a Warner Bros por los beneficios de 'Mad Max';http://www.20minutos.es/noticia/3185741/0/george-miller-demanda-warner-bros-por-beneficios-mad-max-fury-road/;;George Miller sued Warner Bros for the benefits of 'Mad Max';-0,625;1,0;[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[1, 86];[0, 0];[0, 0];[0, 0]
20M;Juegos de rol, alternativa de ocio infantil y puerta abierta al aprendizaje;http://www.20minutos.es/noticia/3162126/0/juegos-rol-alternativa-ocio-infantil-aprendizajes/;;Role plays, alternative children's entertainment and open door to learning;0,0;0,5;[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0]
20M;"La UE aprueba un embargo de armas a Venezuela que puedan usarse para ""represión interna""";http://www.20minutos.es/noticia/3185030/0/ue-aprueba-embargo-armas-venezuela/;;"The EU approves an arms embargo on Venezuela that can be used for ""internal repression""";0,0;0,0;[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[1, 66];[0, 0]
20M;Las FARC quedan fuera definitivamente de la lista terrorista de la UE;http://www.20minutos.es/noticia/3185045/0/ue-farc-lista-eliminados/;;The FARC are definitely out of the EU terrorist list;0,0;0,5;[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0]
20M;Hallan una nueva especie de felino que vivió en Madrid hace 10 millones de años;http://www.20minutos.es/noticia/3185644/0/nueva-especie-felino-vivio-madrid-10-millones-anos/;;They find a new species of feline that lived in Madrid 10 million years ago;0,1364;0,4545;[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[1, 71];[0, 0]
20M;'Reconciliare' cierra sus puertas tras recibir a 172.499 visitantes;http://www.20minutos.es/noticia/3185541/0/reconciliare-cierra-sus-puertas-tras-recibir-172-499-visitantes-generar-impacto-siete-millones/;;'Reconciliare' closes its doors after receiving 172,499 visitors;0,0;0,0;[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0]
