news_id;news_title;news_link;news_subtit;news_title_en;polarity;subjectivity;LV;EP;20M;PAV;ARA;PA;EM;LR;ABC
20M;La CUP decide ir a las elecciones del 21-D con una candidatura rupturista;http://www.20minutos.es/noticia/3184516/0/asamblea-cup-decide-domingo-presenta-como-elecciones/;;The CUP decides to go to the elections of 21-D with a rupturist candidacy;0,0;0,0;[1, 86];[1, 79];[0, 0];[1, 69];[1, 81];[1, 62];[0, 0];[1, 61];[1, 75]
20M;Las bases de Ada Colau deciden romper con el PSC y la dejan en clara minoría en el Ayuntamiento;http://www.20minutos.es/noticia/3183380/0/bases-colau-deciden-pacto-psc-barcelona/;;The bases of Ada Colau decide to break with the PSC and leave it in clear minority at City Hall;0,1;0,3833;[1, 62];[1, 82];[0, 0];[2, 70];[1, 62];[1, 62];[0, 0];[1, 71];[1, 71]
20M;"Iceta, sobre Colau: ""Entre Barcelona e independencia, escoge independencia""";http://www.20minutos.es/noticia/3184722/0/iceta-sobre-colau-entre-barcelona-independencia-escoge/;;"Iceta, on Colau: ""Between Barcelona and independence, choose independence""";0,0;0,0;[1, 62];[1, 62];[0, 0];[0, 0];[0, 0];[1, 64];[0, 0];[0, 0];[1, 90]
20M;"Ada Colau, al PSC: ""Ojalá abandonen pronto pactos con PP, Cs y Unió""";http://www.20minutos.es/noticia/3184735/0/ada-colau-ruptura-psc-ojala-abandonen-pronto-pactos-pp-cs-unio/;;"Ada Colau, to the PSC: ""I hope they will soon leave pacts with PP, Cs and Unió""";0,0;0,0;[0, 0];[2, 67];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[1, 64];[0, 0]
20M;"Rajoy: ""Activamos el 155 tras agotar las vías para frenar un delirio. El 21-D habrá urnas de verdad""";http://www.20minutos.es/noticia/3184524/0/desafio-independentista-directo-12-noviembre-rajoy-cataluna-cup-barcelona-colau/;;"Rajoy: ""We activate the 155 after exhausting the tracks to stop a delirium, on the 21-D there will be real urns""";-0,1;0,4;[0, 0];[1, 65];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[1, 67]
20M;Un hombre degüella a su hija de dos años en Alzira;http://www.20minutos.es/noticia/3184846/0/hombre-degolla-su-hija-dos-anos-alzira/;;A man slaughters his two-year-old daughter in Alzira;0,0;0,0;[1, 69];[1, 100];[0, 0];[0, 0];[1, 88];[1, 94];[1, 79];[2, 200];[1, 88]
20M;Márquez consigue su cuarto Mundial de MotoGP;http://www.20minutos.es/deportes/noticia/marc-marquez-consigue-cuarto-mundial-motogp-acabar-segundo-valencia-3184744/0/;;Márquez gets his fourth MotoGP World Championship;0,0;0,0;[1, 80];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[2, 124];[1, 62]
20M;Camino de convertirse en la mayor leyenda de la historia del motociclismo;http://www.20minutos.es/deportes/noticia/marc-marquez-camino-ser-mejor-piloto-historia-dos-ruedas-3169133/0/;;Way to become the greatest legend in the history of motorcycling;1,0;1,0;[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0]
20M;Retiran una maqueta de una protesta por los presos catalanes con antidisturbios en Expoclick;http://www.20minutos.es/noticia/3184813/0/retiran-maqueta-manifestacion-politicos-encarcelados-expoclick/;;They remove a model of a protest by the Catalan prisoners with riot control in Expoclick;0,0;0,0;[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0]
20M;Tacones con gas pimienta para frenar violencia contra las mujeres en México;http://www.20minutos.es/noticia/3184783/0/tacones-gas-pimienta-frenar-violencia-contra-mujeres-mexico/;;Peppered gas heels to stop violence against women in Mexico;0,0;0,0;[0, 0];[0, 0];[0, 0];[1, 71];[0, 0];[0, 0];[0, 0];[1, 100];[0, 0]
20M;Evita colas, Google te dirá el tiempo de espera en cada restaurante;http://www.20minutos.es/noticia/3183018/0/evita-colas-google-tiempo-espera-restaurantes/;;Avoid queues, Google will tell you the waiting time in each restaurant;0,0;0,0;[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0]
20M;Animojis del iPhone X en móviles Android: cuidado, es una estafa;http://www.20minutos.es/noticia/3183027/0/animojis-iphone-x-moviles-android-cuidado-estafa/;;Animojis of the iPhone X on Android phones: beware, it is a scam;0,0;0,0;[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0]
20M;Así es el 'oído' gigante que rastrea las olas del universo desde el centro de Italia;http://www.20minutos.es/noticia/3184660/0/oido-gigante-rastrea-olas-universo-desde-centro-italia/;;This is the giant 'ear' that tracks the waves of the universe from central Italy;0,0;0,625;[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[1, 100];[0, 0]
20M;Georgina, ingresada para dar a luz a Alana Martina;http://www.20minutos.es/videos/gente/cemquBK8-georgina-ingresada-para-dar-a-luz-a-alana-martina/;;Georgina, admitted to give birth to Alana Martina;0,0;0,0;[1, 82];[0, 0];[0, 0];[0, 0];[0, 0];[1, 66];[0, 0];[0, 0];[1, 73]
20M;Un restaurador quita 200 años de barniz a un cuadro y la diferencia asombra;https://www.gonzoo.com/actualidad/story/un-restaurador-quita-200-anos-de-barniz-amarillento-de-un-cuadro-y-la-diferencia-es-asombrosa-6440/;;A restorer removes 200 years of varnish to a painting and the difference is amazing;0,6;0,9;[0, 0];[1, 67];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0]
20M;Las niñas de Alcàsser: 25 años del triple crimen que tuvo en vilo a España;http://www.20minutos.es/noticia/3184571/0/ninas-alcasser-25-anos-sin-ellas/;;The girls of Alcàsser: 25 years of the triple crime that had in vilo to Spain;0,0;0,0;[0, 0];[1, 67];[0, 0];[0, 0];[0, 0];[0, 0];[1, 97];[1, 63];[2, 165]
20M;"Robe Iniesta: ""Si me grabáis con el móvil cojo un saco de piedras y a alguno le doy""";http://www.20minutos.es/noticia/3184593/0/robe-iniesta-grabais-con-movil-saco-piedras-alguno-doy/;;"Robe Iniesta: ""If you record me with the mobile I take a bag of stones and give someone some""";0,0;0,0;[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[1, 73];[0, 0]
20M;La historia de Fernando Vigueras, el futbolista que murió de una paliza en una comisaría;https://blogs.20minutos.es/quefuede/2017/11/12/quien-fue-fernando-vigueras-el-futbolista-que-murio-de-una-paliza-en-una-comisaria/;;The story of Fernando Vigueras, the footballer who died of a beating in a police station;0,0;0,0;[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[1, 80];[0, 0];[0, 0];[0, 0]
20M;Thomas Brodie-Sangster: el niño de 'Love actually' ha crecido y está en todas partes;https://blogs.20minutos.es/que-fue-de-todos-los-demas/2017/11/12/thomas-brodie-sangster-el-nino-de-love-actually-que-esta-en-todas-partes/;;Thomas Brodie-Sangster: the child of 'Love actually' has grown and is everywhere;0,25;0,35;[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0]
20M;Jeff Bezos: de Villafrechós a fundar Amazon y ser el más rico del mundo;http://www.20minutos.es/noticia/3184563/0/jeff-bezos-villafrechos-valladolid-fundar-amazon-ser-rico-mundo/;;Jeff Bezos: from Villafrechós to found Amazon and be the richest in the world;0,0;0,0;[0, 0];[0, 0];[0, 0];[0, 0];[1, 78];[0, 0];[0, 0];[0, 0];[0, 0]
20M;La segunda vida de las cabinas en España;http://www.20minutos.es/noticia/3183005/0/renovarse-morir-segunda-vida-cabinas-telefonicas-espana/;;The second life of cabins in Spain;0,0;0,0;[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[1, 62];[0, 0];[0, 0];[3, 187]
20M;Cómo ver un mensaje de Whatsapp eliminado por la otra persona;http://www.20minutos.es/noticia/3182959/0/truco-ver-mensaje-whatsapp-eliminado-otra-persona-7-minutos/;;How to see a WhatsApp message deleted by the other person;-0,125;0,375;[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0]
20M;El Retrovisor;http://www.20minutos.es/museo-virtual/;;The Rearview;0,0;0,0;[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0]
20M;Vandal;http://www.vandal.net/;;Vandal;0,0;0,0;[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0]
20M;Gana 10.000 dólares al Counter-Strike y sin sin cobrar un año después;http://esports.vandal.net/articulos/3624/un-jugador-profesional-de-csgo-denuncia-que-no-ha-cobrado-el-premio-de-un-torneo-un-ano-despues;;Earn $ 10,000 to the Counter-Strike and without unpaid a year later;0,1;0,2;[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0]
20M;Así es Crisis Evil, un 'yo contra el barrio' de Resident Evil;http://www.vandal.net/noticia/1350699607/asi-era-crisis-evil-un-beat-em-up-de-resident-evil-hecho-por-fans/;;This is Crisis Evil, an 'me against the neighborhood' of Resident Evil;-1,0;1,0;[0, 0];[0, 0];[0, 0];[1, 83];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0]
20M;Así es el increible ordenador personalizado de Playerunknown's Battlegrounds;http://ware.vandal.net/articulos/1027/asi-es-el-increible-ordenador-personalizado-de-pubg;;This is the incredible custom computer from Playerunknown's Battlegrounds;0,9;0,9;[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0]
20M;Donald Trump sigue dando vandazos sobre el espionaje ruso y desconcierta a la CIA;http://www.20minutos.es/noticia/3184821/0/trump-cree-agencias-eeuu-injerencia-rusa-elecciones/;;Donald Trump continues to crack down on Russian espionage and disconcerts the CIA;-0,0778;0,1444;[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[2, 146]
20M;Qué hacer ahora con Bale, héroe de las grandes noches arrasado por las lesiones;https://blogs.20minutos.es/al-contragolpe-futbol/real-madrid/2017/11/12/ahora-gareth-bale-heroe-las-grandes-noches-arrasado-las-lesiones/;;What to do now with Bale, hero of the great nights devastated by injuries;0,8;0,75;[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[1, 67];[0, 0];[0, 0];[0, 0]
20M;El Supremo verá el día 22 el primer caso sobre una posible nulidad del IRPH;http://www.20minutos.es/noticia/3184839/0/tribunal-supremo-vera-primer-caso-posible-nulidad-irph/;;The Supreme Court will see on the 22nd the first case on a possible nullity of the IRPH;0,125;0,6667;[0, 0];[0, 0];[0, 0];[1, 67];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0]
20M;Un falso Movie Maker que recauda dinero ocupa los primeros puestos de búsqueda en Google;http://www.20minutos.es/noticia/3184830/0/version-falsa-windows-movie-maker-primeros-puestos-busqueda-google/;;A fake Movie Maker that raises money occupies the top search positions in Google;0,0;0,75;[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0]
20M;La neumonía provocará la muerte de 10.000 personas en España en 2017;http://www.20minutos.es/noticia/3184784/0/neumonia-provocara-muerte-10000-personas-espana-2017/;;Pneumonia will kill 10,000 people in Spain in 2017;0,0;0,0;[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0]
20M;El juicio contra los 5 acusados de violación grupal en Sanfermines arranca este lunes;http://www.20minutos.es/noticia/3184629/0/juicio-contra-acusados-violacion-grupal-sanfermines-comienza-lunes/;;The trial against the 5 accused of gang rape in Sanfermines starts on Monday;0,0;0,0;[0, 0];[1, 76];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0]
20M;Lonzo Ball, el más joven de la historia de la NBA con un triple-doble;http://www.20minutos.es/deportes/noticia/lonzo-ball-lakers-jugador-mas-joven-historia-triple-doble-3184594/0/;;Lonzo Ball, the youngest in NBA history with a triple-double;0,0;0,0;[0, 0];[1, 64];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0]
20M;Mercedes-Benz Intelligent Drive, así se aparca el coche desde el móvil;http://clipset.20minutos.es/mercedes-benz-intelligent-drive-asi-se-aparca-el-coche-desde-el-movil/;;Mercedes-Benz Intelligent Drive, so the car is parked from the mobile;0,8;0,9;[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0]
20M;Hacer novillos, ser un pelota … ¿Cómo se dice en inglés?;https://blogs.20minutos.es/la-hora-del-te-amigos-ingleses/2017/11/12/1411/;;Make bullies, be a ball ... How do you say in English?;0,0;0,0;[0, 0];[0, 0];[0, 0];[0, 0];[1, 62];[0, 0];[0, 0];[0, 0];[0, 0]
20M;Detenido un hombre por abusar sexualmente de dos jóvenes en un concierto en Salamanca;http://www.20minutos.es/noticia/3184720/0/detenido-abusar-sexualmente-jovenes-concierto-salamanca/;;A man arrested for sexually abusing two young men at a concert in Salamanca;0,3;0,6167;[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[1, 95];[0, 0]
20M;La Policía detiene en Utrera a un hombre que mató a su exmujer en 1995;http://www.20minutos.es/noticia/3184645/0/detenido-utrera-matar-exmujer-1995-tirar-cadaver-sena/;;Police arrest a man in Utrera who killed his ex-wife in 1995;-0,125;0,0;[1, 72];[1, 63];[0, 0];[0, 0];[0, 0];[0, 0];[1, 69];[0, 0];[0, 0]
20M;Leticia Sabater corrige su estrabismo;http://www.20minutos.es/videos/gente/gBDLNV48-leticia-sabater-corrige-su-estrabismo-y-estrena-mirada/;;Leticia Sabater corrects her strabismus;0,0;0,0;[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[1, 100];[0, 0];[0, 0]
20M;Detienen al autor de 33 robos con llave falsa en Valencia y Madrid;http://www.20minutos.es/noticia/3184704/0/detienen-autor-33-robos-llave-falsa-viviendas-valencia-madrid/;;The author of 33 robberies with false key in Valencia and Madrid arrested;-0,2;0,8;[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[1, 67];[0, 0]
20M;Los nombres y apellidos malditos para un niño en España;http://www.20minutos.es/videos/nacional/pvACLMV4-los-nombres-y-apellidos-malditos-para-un-nino/;;The cursed names and surnames for a child in Spain;0,0;0,0;[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[1, 62];[1, 72]
20M;Detenido por tirar a su pareja desde un coche en marcha;http://www.20minutos.es/noticia/3184778/0/detenido-hombre-tirar-pareja-calzada-desde-interior-coche-marcha/;;Arrested for throwing his partner from a moving car;0,0;0,0;[1, 69];[1, 66];[0, 0];[0, 0];[0, 0];[0, 0];[1, 66];[0, 0];[0, 0]
20M;Asempleo prevé un millón de contratos en la campaña navideña, un 10% más;http://www.20minutos.es/noticia/3184624/0/asempleo-preve-millon-contratos-campana-navidena/;;Employment predicts one million contracts in the Christmas campaign, 10% more;0,5;0,5;[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0]
20M;Viajar solo, una experiencia para conocerte mejor;http://www.20minutos.es/noticia/3184165/0/viajar-solo-experiencia-conocerte-mejor-dia-soltero/;;Travel alone, an experience to get to know you better;0,5;0,5;[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0]
20M;Carrera de aficiones en Madrid: los colchoneros derrotan a los madridistas;http://www.20minutos.es/deportes/noticia/carrera-aficiones-victoria-colchoneros-empatan-cuatro-madridistas-3184678/0/;;Hobby race in Madrid: the colchoneros defeat the Madridistas;0,0;0,0;[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0]
20M;Rescatados más de 300 inmigrantes en aguas andaluzas en el fin de semana;http://www.20minutos.es/noticia/3184713/0/rescatados-inmigrantes-aguas-andaluzas-fin-semana/;;Rescued more than 300 immigrants in Andalusian waters in the weekend;0,5;0,5;[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0]
20M;El príncipe Carlos suple a Isabel II en el homenaje a los caídos por primera vez en 34 años;http://www.20minutos.es/noticia/3184692/0/principe-carlos-suple-isabel-homenaje-caidos-primera-vez-anos/;;Prince Charles supplies Isabel II in the tribute to the fallen for the first time in 34 years;0,25;0,3333;[0, 0];[0, 0];[0, 0];[1, 67];[0, 0];[1, 63];[1, 67];[1, 62];[0, 0]
20M;Kevin Spacey se salta el protocolo y se sienta en el trono de la reina;http://www.20minutos.es/noticia/3184683/0/actor-kevin-spacey-salta-protocolo-sienta-trono-isabel-ii/;;Kevin Spacey skips the protocol and sits on the throne of the queen;0,0;0,0;[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0]
20M;Cifuentes se enfada con Air Europa al no llegar al entierro de su tío;http://www.20minutos.es/noticia/3184473/0/cristina-cifuentes-se-enfada-con-air-europa-no-llegar-entierro-tio-debido-retraso-avion/;;Cifuentes gets angry with Air Europa by not getting to his uncle's funeral;-0,5;1,0;[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0]
20M;Impactante campaña para acabar con el porno voyeur;http://www.20minutos.es/noticia/3182750/0/impactante-campana-acabar-videos-porno-camara-oculta-corea-sur/;;Shocking campaign to end voyeur porn;-1,0;1,0;[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0]
20M;"El expresidente de Facebook: ""Dios sabe qué están haciendo a los cerebros de nuestros hijos""";http://www.20minutos.es/noticia/3184020/0/expresidente-facebook-dios-sabe-que-estan-haciendo-cerebros-nuestros-hijos/;;"The former president of Facebook: ""God knows what they are doing to the brains of our children""";0,0;0,0;[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[1, 62];[0, 0];[0, 0]
20M;iPhone X: ¿qué tiene para ser el producto más desead...;http://forbes.es/sin-categoria/35059/iphone-x-producto-mas-deseado-del-ano/?utm_source=20home&utm_medium=m1&utm_campaign=b1;;iPhone X: what does it have to be the most desired product ...;0,5;0,5;[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0]
20M;Martin Scorsese impartirá clases de interpretación (...;http://lofficiel.es/cultura/martin-scorsese-impartira-clases-interpretacion-76-euros/?utm_source=20home&utm_medium=m1&utm_campaign=b2;;Martin Scorsese will give interpretation classes (...;0,0;0,0;[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0]
20M;Yogur de chocolate;http://tapasmagazine.es/yogur-de-chocolate/?utm_source=20home&utm_medium=m1&utm_campaign=b3;;Chocolate yogurt;0,0;0,0;[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0]
20M;Las cifras que confirman que “Stranger Things” es el...;http://forbes.es/up-down/35054/las-cifras-confirman-stranger-things-nuevo-hit/?utm_source=20home&utm_medium=m1&utm_campaign=b4;;"The figures that confirm that ""Stranger Things"" is the ...";0,0;0,0;[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[1, 61];[0, 0];[0, 0];[0, 0]
20M;Vettel gana en Interlagos, donde Alonso fue octavo;http://www.20minutos.es/deportes/noticia/vettel-gana-interlagos-fernando-alonso-octavo-carlos-sainz-3184859/0/;;Vettel wins in Interlagos, where Alonso was eighth;0,3;0,2;[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0]
20M;La crisis catalana cohesiona al PSOE pero reduce su margen para hacer oposición al PP;http://www.20minutos.es/noticia/3184478/0/crisis-catalana-cohesiona-psoe-reduce-margen-hacer-oposicion/;;The Catalan crisis unites the PSOE but reduces its margin to oppose the PP;0,0;0,0;[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0]
20M;Un hotel canario, el primero en España que 'contrata' a un robot;http://www.20minutos.es/noticia/3184497/0/primer-robot-pepper-trabajar-hotel-espana/;;A Canarian hotel, the first in Spain to 'hire' a robot;0,25;0,3333;[0, 0];[1, 61];[0, 0];[1, 67];[0, 0];[1, 63];[0, 0];[0, 0];[1, 72]
20M;Asientos cada vez más pequeños en los aviones para ganar viajeros;http://www.20minutos.es/noticia/3182693/0/asientos-aviones-cada-vez-mas-pequenos-estrategia-ganar-viajeros/;;Smaller seats on planes to win travelers;0,4;0,45;[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0]
20M;El fotógrafo que demuestra la verdad de muchas imágenes 'perfectas';https://www.gonzoo.com/redes-sociales/story/el-fotografo-que-demuestra-la-verdad-de-muchas-imagenes-perfectas-6442/;;The photographer that shows the truth of many 'perfect' images;0,75;0,75;[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0]
20M;Viviendas acabadas en 2017: solo el 2,2% son públicas;http://www.20minutos.es/noticia/3184207/0/pisos-terminados-2017-vivienda-publica-solo-2/;;Housing completed in 2017: only 2.2% are public;0,0;0,5333;[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0]
20M;Hallan una obra de Antonio López en un punto de venta de droga;http://www.20minutos.es/noticia/3184551/0/hallan-obra-antonio-lopez-punto-venta-droga-vallecas/;;They find a work of Antonio López in a point of sale of drug;0,0;0,0;[0, 0];[1, 83];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[1, 100];[1, 81]
20M;Embiste una parada de metro porque la confundió con la entrada de un parking;https://www.gonzoo.com/actualidad/story/embiste-una-parada-de-metro-con-su-vehiculo-porque-lo-confundio-con-la-entrada-de-un-aparcamiento-6438/;;He attacks a metro station because he confused it with the entrance of a parking lot;-0,4;0,7;[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0]
20M;"Fotos prohibidas en Corea del Norte; cuando el fotog...";https://listas.20minutos.es/lista/fotos-prohibidas-en-corea-del-norte-cuando-el-fotografo-se-la-juega-425584/;;"Photos prohibited in North Korea; when the photo ...";0,0;0,0;[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0]
20M;Exclaves de España;https://listas.20minutos.es/lista/exclaves-de-espana-425585/;;Exclaves of Spain;0,0;0,0;[1, 64];[1, 64];[0, 0];[0, 0];[2, 64];[1, 64];[1, 64];[0, 0];[2, 128]
20M;Canciones sobre la lluvia;https://listas.20minutos.es/lista/canciones-sobre-la-lluvia-425549/;;Songs about the rain;0,0;0,0;[0, 0];[1, 62];[0, 0];[0, 0];[4, 65];[2, 62];[0, 0];[0, 0];[0, 0]
20M;Videojuegos de los 90 que ojalá resucitasen como el ...;https://listas.20minutos.es/lista/videojuegos-de-los-90-que-ojala-resucitasen-como-el-pc-futbol-425529/;;Videojuegos of the 90 that I wish to resurrect like the ...;0,0;0,0;[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0]
20M;Jóvenes españoles y vivienda: quisieran comprar casa, pero alquilan... Si es que pueden;http://www.20minutos.es/noticia/3183941/0/jovenes-vivienda-alquilar-imposible-comprar/;;Young Spaniards and housing: they would like to buy a house, but they rent ... If they can;0,1;0,4;[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0]
20M;Luis Miguel, un bebé mexicano que pesa 28 kilos por deficiencia de grasas en la madre;http://www.20minutos.es/noticia/3184229/0/bebe-mexicano-diez-meses-28-kg-deficiencia-grasas-madre/;;Luis Miguel, a Mexican baby weighing 28 kilos due to fat deficiency in the mother;-0,0625;0,1875;[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0]
20M;Una cuidadora salva la vida al ser atacada por un tigre en un zoo ruso;http://www.20minutos.es/noticia/3184496/0/tigre-ataque-cuidadora-zoo-kaliningrado-rusia/;;A caregiver saves the life when being attacked by a tiger in a Russian zoo;0,0;0,0;[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0]
20M;Provocador tuit del hermano de Griezmann: los atléticos se hartan;https://blogs.20minutos.es/al-contragolpe-futbol/atletico-de-madrid/2017/11/11/tuit-provocador-theo-hermano-griezmann-la-hinchada-atletica-empieza-hartarse/;;Grieving tweet from Griezmann's brother: the athletes get fed up;0,0;0,0;[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0]
20M;Granados se enfrenta a tres años de cárcel en el primer juicio del caso Púnica;http://www.20minutos.es/noticia/3184540/0/granados-enfrenta-3-anos-carcel-primer-juicio-caso-punica/;;Granados faces three years in jail in the first trial of the Punic case;0,075;0,1667;[0, 0];[1, 67];[0, 0];[1, 67];[0, 0];[1, 63];[0, 0];[0, 0];[0, 0]
20M;Un estudiante de fisioterapia, primer ciego español Erasmus;http://www.20minutos.es/noticia/3184520/0/estudiante-fisioterapia-primer-ciego-espanol-apuesta-beca-erasmus/;;A student of physiotherapy, first blind Spanish Erasmus;-0,0833;0,3333;[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0]
20M;"Trump: ""¿Por qué Kim Jong-un me llama viejo? Yo nunca le diría gordo y bajo""";http://www.20minutos.es/noticia/3184533/0/donald-trump-llama-gordo-bajo-kim-jong-un-despues-calificara-viejo-lunatico/;;"Trump: ""Why does Kim Jong-un call me old? I would never call him fat and short""";0,05;0,25;[1, 81];[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[1, 92];[0, 0];[0, 0]
20M;Adiós a Chiquito;http://www.20minutos.es/minuteca/chiquito-de-la-calzada/;;Goodbye to Chiquito;0,0;0,0;[2, 100];[1, 100];[0, 0];[0, 0];[0, 0];[2, 80];[1, 69];[1, 80];[0, 0]
20M;Miles de personas dan su últimos adiós a Chiquito de la Calzada;http://www.20minutos.es/noticia/3184340/0/malaguenos-acuden-capilla-ardiente-despedir-chiquito-calzada/;;Thousands of people give their last goodbye to Chiquito de la Calzada;0,0;0,0667;[2, 73];[1, 100];[0, 0];[0, 0];[1, 71];[1, 72];[0, 0];[1, 80];[0, 0]
20M;Reacciones a la muerte de Chiquito de la Calzada;http://www.20minutos.es/noticia/3184094/0/reacciones-muerte-chiquito-calzada/;;Reactions to the death of Chiquito de la Calzada;0,0;0,0;[2, 72];[1, 86];[0, 0];[0, 0];[1, 71];[0, 0];[0, 0];[1, 80];[0, 0]
20M;Paz Padilla, rota de dolor en su último adiós a su maestro, Chiquito;http://www.20minutos.es/videos/gente/moqGUW01-paz-padilla-rota-de-dolor-en-su-ultimo-adios-a-chiquito/;;Paz Padilla, broken in pain in his last goodbye to his teacher, Chiquito;-0,2;0,2333;[2, 82];[1, 73];[0, 0];[0, 0];[0, 0];[1, 75];[0, 0];[2, 143];[0, 0]
20M;Así es el ‘fistro’ de menú con el que este restaurante homenajea a Chiquito;https://blogs.20minutos.es/la-gulateca/2017/11/12/asi-es-el-fistro-de-menu-con-el-que-este-restaurante-homenajea-a-chiquito/;;This is the menu 'fistro' with which this restaurant pays homage to Chiquito;0,0;0,0;[0, 0];[0, 0];[0, 0];[0, 0];[0, 0];[1, 61];[1, 67];[1, 80];[0, 0]
