;news_id;news_title;news_link;news_subtit;news_title_en;polarity;subjectivity;LV;EP;20M;PAV;ARA;PA;EM;LR;ABC
248;20M;"Messi: ""Prefiero evitar a España en la fase de grupos del Mundial""";http://www.20minutos.es/deportes/noticia/messi-evitar-espana-mundial-3181462/0/;;"Messi: ""I prefer to avoid Spain in the group stage of the World Cup""";0.0;0.0;[0, 0, 0];[1, 61, 61];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[1, 69, 69];[0, 0, 0];[1, 65, 0]
249;20M;Rafa Nadal irá por el lado fácil en la Copa Masters;http://www.20minutos.es/deportes/noticia/cuadro-copa-masters-nadal-3181205/0/;;Rafa Nadal will go for the easy side in the Masters Cup;0.4333;0.8333;[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[1, 72, 72];[1, 70, 70];[0, 0, 0];[1, 78, 0]
250;20M;Victorias de los Gasol con la mejor anotación del año de Pau y derrota de Ricky;http://www.20minutos.es/deportes/noticia/nba-victorias-gasol-derrota-ricky-3181058/0/;;Gasol victories with the best score of the year of Pau and defeat of Ricky;1.0;0.3;[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[1, 67, 67];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0]
251;20M;Chiquito de la Calzada, estable en la UCI tras sufrir una infección;http://www.20minutos.es/noticia/3181208/0/chiquito-de-la-calzada-estable-uci-sufrir-infeccion/;;Chiquito de la Calzada, stable in the ICU after suffering an infection;0.0;0.0;[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0]
252;20M;Pilota una moto tumbado y sin agarrar el manillar;http://www.20minutos.es/videos/motor/krtvHIMN-pilota-una-moto-tumbado-y-sin-agarrar-el-manillar/;;Pilot a motorcycle lying down and without grabbing the handlebar;-0.1556;0.2889;[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[1, 62, 0];[0, 0, 0]
253;20M;Expresiones en inglés que deberían existir en español;https://blogs.20minutos.es/la-hora-del-te-amigos-ingleses/2017/11/08/expresiones-en-ingles-que-deberian-existir-en-espanol/;;Expressions in English that should exist in Spanish;0.0;0.0;[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0]
254;20M;Archivada la querella contra Wyoming y Dani Mateo por un chiste sobre el Valle de los Caídos;http://www.20minutos.es/noticia/3181087/0/archivada-querella-wyoming-dani-mateo-chiste-valle-caidos/;;Archived the complaint against Wyoming and Dani Mateo for a joke about the Valley of the Fallen;-0.3;0.2;[1, 78, 78];[0, 0, 0];[0, 0, 0];[0, 0, 0];[1, 82, 82];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0]
255;20M;La Audiencia flexibiliza la condena de 4 etarras acogidos a la 'vía Nanclares';http://www.20minutos.es/noticia/3181802/0/audiencia-nacional-condena-etarras-via-nanclares/;;The Court relaxes the sentence of 4 ETA members hosted by the 'via Nanclares';0.0;0.0;[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[1, 65, 65];[1, 70, 70];[0, 0, 0];[1, 62, 0]
256;20M;Dacia Sandero Stepway: muy barato, pero tiene truco;http://www.20minutos.es/videos/motor/isvzCEL2-dacia-sandero-stepway-muy-barato-pero-tiene-truco/;;Dacia Sandero Stepway: very cheap, but has a trick;0.52;0.91;[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0]
257;20M;Sia publica una foto desnuda para responder a quien intenta venderla;http://www.20minutos.es/noticia/3180812/0/sia-publica-foto-desnuda-redes-venderla/;;Sia publishes a nude photo to answer whoever tries to sell it;-0.1;0.4;[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0]
258;20M;Quesadilla de pollo, aguacate y verduras;http://tapasmagazine.es/quesadilla-pollo-aguacate-verduras/?utm_source=20home&utm_medium=m2&utm_campaign=b1;;Quesadilla with chicken, avocado and vegetables;-0.6;0.95;[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[1, 67, 67];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0]
259;20M;10 libros para leer en dos días (o este puente);http://www.robbreport.es/diseno/10-libros-leer-dos-dias-este-puente/?utm_source=20home&utm_medium=m2&utm_campaign=b2;;10 books to read in two days (or this bridge);0.0;0.0;[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0]
260;20M;Qué esconde la galería fotográfica del iPhone;http://forbes.es/life/34905/esconde-la-galeria-fotografica-del-iphone/?utm_source=20home&utm_medium=m2&utm_campaign=b3;;What hides the photo gallery of the iPhone;0.0;0.0;[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0]
261;20M;El MoMA ofrece nueva obra de arte: las icónicas alpa...;http://lofficiel.es/cultura/moma-ofrece-nueva-obra-arte-las-iconicas-alpargatas-castaner/?utm_source=20home&utm_medium=m2&utm_campaign=b4;;The MoMA offers a new work of art: the iconic alpa ...;0.2455;0.3182;[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0]
262;20M;Igartiburu y García volverán a presentar juntos las campanadas de TVE;http://www.20minutos.es/noticia/3181387/0/ramon-garcia-vuelve-presentar-campanadas-en-tve/;;Igartiburu and García will once again present the bells of TVE;0.0;0.0;[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[1, 72, 72];[1, 64, 64];[1, 72, 0];[1, 70, 0]
263;20M;La Revolución Rusa llega a la Tate Modern;http://www.20minutos.es/fotos/cultura/la-revolucion-rusa-llega-a-la-tate-modern-13568/;;The Russian Revolution arrives at the Tate Modern;0.1;0.15;[0, 0, 0];[0, 0, 0];[0, 0, 0];[2, 151, 76];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0]
264;20M;Las nuevas motos que puedes ver en el Salón de Milán EICMA 2017;http://www.20minutos.es/fotos/estilo-de-vida/las-motos-que-se-presentan-en-el-salon-de-milan-2017-eicma-13570/;;The new bikes that you can see at the Milan EICMA 2017 Show;0.1364;0.4545;[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0]
265;20M;Fotógrafos unidos para denunciar los crímenes contra la naturaleza;http://culturainquieta.com/es/foto/item/12917-fotografos-unidos-para-denunciar-los-crimenes-contra-la-naturaleza.html;;Photographers united to denounce crimes against nature;0.0;0.0;[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[1, 88, 88];[0, 0, 0];[0, 0, 0];[0, 0, 0]
266;20M;Paula Vázquez y Saúl Craviotto presentarán a España en 'Ultimate Beastmaster';http://www.20minutos.es/noticia/3181874/0/paula-vazquez-saul-craviotto-ultimate-beastmaster/;;Paula Vázquez and Saúl Craviotto will present Spain in 'Ultimate Beastmaster';0.0;0.5;[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0]
267;20M;Lichis anuncia nuevas fechas para presentar 'Mariposas';http://www.mondosonoro.com/noticias-actualidad-musical/lichis-anuncia-nuevas-fechas-mariposas/;;Lichis announces new dates to present 'Butterflies';0.0682;0.2273;[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0]
268;20M;La nueva acusación contra Polanski ha prescrito;http://www.20minutos.es/noticia/3181991/0/nueva-acusacion-contra-roman-polanski-prescrito-justicia-suiza/;;The new accusation against Polanski has prescribed;0.1364;0.4545;[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0]
269;20M;Fanáticos contra Isabel Coixet;https://blogs.20minutos.es/plano-contrapicado-cine/2017/11/08/fanaticos-contra-isabel-coixet/;;Fans against Isabel Coixet;0.0;0.0;[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[1, 64, 64];[0, 0, 0];[0, 0, 0];[0, 0, 0]
270;20M;Diego Matamoros: “No soy el padre de mi hija”;https://blogs.20minutos.es/rosyrunrun/2017/11/08/diego-matamoros-no-soy-el-padre-de-mi-hija/;;"Diego Matamoros: ""I'm not the father of my daughter""";0.0;0.0;[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0]
271;20M;Anticipan cómo será el futuro del Sol;http://www.20minutos.es/videos/ciencia/bdtMORY2-anticipan-como-sera-el-futuro-del-sol/;;Anticipate what the future of the Sun will look like;0.0;0.125;[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0]
272;20M;Los 'caganers' de 2017, de la DUI a Kim Jong-un;http://www.20minutos.es/fotos/gente-television/los-caganers-de-2017-de-la-dui-a-kim-jong-un-13567/;;The 'caganers' of 2017, from the DUI to Kim Jong-un;0.0;0.0;[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[1, 78, 78];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0]
273;20M;La ciencia de ser carismático;http://forbes.es/emprendedores/34884/la-ciencia-carismatico/?utm_source=20home&utm_medium=m3&utm_campaign=b1;;The science of being charismatic;0.5;1.0;[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[1, 61, 61];[0, 0, 0];[0, 0, 0];[0, 0, 0]
274;20M;Cartier reinventa las normas del perfume;http://lofficielhommes.es/belleza/cartier-reinventa-las-normas-del-perfume/?utm_source=20home&utm_medium=m3&utm_campaign=b2;;Cartier reinvents perfume regulations;0.0;0.0;[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0]
275;20M;Madrid: un recorrido muy selecto;http://tapasmagazine.es/madrid-recorrido-selecto/?utm_source=20home&utm_medium=m3&utm_campaign=b3;;Madrid: a very selective tour;0.2;0.3;[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0]
276;20M;Terapia a domicilio, lo último en fisioterapia;http://www.robbreport.es/estilo/terapia-domicilio-lo-ultimo-fisioterapia/?utm_source=20home&utm_medium=m3&utm_campaign=b4;;Home therapy, the latest in physiotherapy;0.5;0.9;[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0]
277;PAV;Puigdemont pregunta als líders de la UEsi acceptaran el resultat de les eleccionsdel 21-D o seguiran “ajudant Rajoy”;http://www.elpuntavui.cat/barcelona.html/politica/article/17-politica/1277355-puigdemont-pregunta-als-liders-de-la-ue-si-acceptaran-el-resultat-del-21-d-o-seguiran-ajudant-rajoy.html;;"Puigdemont asks the leaders of the EU to accept the result of the elections on 21-D or will continue ""helping Rajoy""";0.0;0.0;[0, 0, 0];[1, 61, 61];[0, 0, 0];[0, 0, 0];[1, 78, 78];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0]
278;PAV;La manifestació de l’11-N serà al carrer Marina, des de Travessera fins al mar;http://www.elpuntavui.cat/barcelona.html/politica/article/17-politica/1277373-la-manifestacio-de-l-11-n-sera-al-carrer-marina-des-de-travessera-de-gracia-fins-al-mar.html;;The 11-N rally will be on Marina Street, from Travessera to the sea;0.0;0.0;[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[1, 78, 78];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0]
279;PAV;Els presos polítics volen concórrer al 21-D;http://www.elpuntavui.cat/barcelona.html/politica/article/17-politica/1277172-els-presos-politics-volen-concorrer-al-21-d.html;;Political prisoners want to attend the 21-D;0.0;0.1;[0, 0, 0];[0, 0, 0];[1, 70, 70];[0, 0, 0];[1, 61, 61];[0, 0, 0];[1, 61, 61];[0, 0, 0];[0, 0, 0]
280;PAV;Dimiteixen vuit membres de Podem Catalunya després de la marxa de Fachin;http://www.elpuntavui.cat/barcelona.html/politica/article/17-politica/1277247-dimiteixen-vuit-membres-del-consell-ciutada-de-podem-catalunya-despres-de-la-marxa-de-fachin.html;;They resign eight members of Podem Catalunya after the departure of Fachin;0.0;0.0;[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[1, 67, 0];[0, 0, 0]
281;PAV;El PSC veu més proporció en l’actuació de la justícia belga;http://www.elpuntavui.cat/barcelona.html/politica/article/17-politica/1277031-el-psc-veu-mes-proporcio-en-l-actuacio-de-la-justicia-belga.html;;The PSC sees more proportions in the performance of Belgian justice;0.5;0.5;[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0]
282;PAV;L’independentisme es compromet amb la “causa de la llibertat, la dignitat i la república”;http://www.elpuntavui.cat/barcelona.html/politica/article/17-politica/1277376-l-independentisme-es-compromet-amb-la-causa-de-la-llibertat-la-dignitat-i-la-republica.html;;"Independence is committed to the ""cause of freedom, dignity and the republic""";0.0;0.0;[1, 65, 65];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[1, 64, 0]
283;PAV;El TSJC desestima suspendre la vaga general;http://www.elpuntavui.cat/barcelona.html/politica/article/17-politica/1277358-el-tsjc-desestima-suspendre-la-vaga-general.html;;The TSJC refuses to suspend the general strike;0.05;0.5;[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0]
284;PAV;Llibertat amb càrrecs per als mestres de la Seu d’Urgell;http://www.elpuntavui.cat/barcelona.html/politica/article/17-politica/1277320-llibertat-amb-carrecs-per-als-mestres-de-la-seu-d-urgell.html;;Freedom with positions for the masters of the Seu d'Urgell;0.0;0.0;[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[1, 67, 67];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0]
285;PAV;ERC-MES i CUP rebutgen cap pacte a Terrassa que inclogui el PSC;http://www.elpuntavui.cat/barcelona.html/politica/article/17-politica/1277344-erc-mes-i-cup-rebutgen-cap-pacte-a-terrassa-que-inclogui-el-psc.html;;ERC-MES and CUP reject a pact in Terrassa that includes the PSC;0.0;0.0;[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0]
286;PAV;Manuel Valls creu que Bèlgica hauria de lliurar Puigdemont a Espanya;http://www.elpuntavui.cat/barcelona.html/politica/article/17-politica/1277316-manuel-valls-creu-que-belgica-hauria-de-lliurar-puigdemont-a-espanya.html;;Manuel Valls believes that Belgium should deliver Puigdemont to Spain;0.0;0.0;[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[2, 124, 62];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0]
287;PAV;Una trentena de personalitats escoceses creen el Comitè de Defensa català per donar “suport internacional” a Catalunya;http://www.elpuntavui.cat/barcelona.html/politica/article/17-politica/1277286-personalitats-escoceses-creen-el-comite-de-defensa-catala-per-donar-suport-internacional-a-catalunya.html;;"Thirty Scottish personalities create the Catalan Defense Committee to give ""international support"" to Catalonia";0.0;0.0;[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[1, 100, 100];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0]
288;PAV;Hisenda denuncia el govern, l’ANC i Òmnium a la Fiscalia del Tribunal de Comptes per l’1-O;http://www.elpuntavui.cat/barcelona.html/politica/article/17-politica/1277272-hisenda-denuncia-el-govern-l-anc-i-omnium-a-la-fiscalia-del-tribunal-de-comptes-perque-paguin-la-despesa-de-l-1-o.html;;The Treasury denounces the government, the ANC and Òmnium in the Public Prosecutor's Office of the Court of Accounts for 1-O;0.0;0.0667;[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[1, 81, 81];[0, 0, 0];[0, 0, 0];[0, 0, 0]
289;PAV;Acte per la llibertat dels ’Jordis’ al Paranimf de la UB;http://www.elpuntavui.cat/barcelona.html/politica/article/17-politica/1277340-acte-per-la-llibertat-dels-jordis-al-paranimf-de-la-ub.html;;Act for the freedom of the 'Jordis' at the UB Paraninfo;0.0;0.0;[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[2, 135, 68];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0]
290;PAV;El PP està “molt vigilant” amb TV3i denunciarà si és necessari;http://www.elpuntavui.cat/barcelona.html/politica/article/17-politica/1277250-el-pp-esta-molt-vigilant-amb-tv3-i-denunciara-si-es-necessari.html;;"The PP is ""very vigilant"" with TV3i will report if necessary";0.1;0.65;[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[1, 67, 67];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0]
291;PAV;ERC trenca el pacte amb el PSC a l’Ajuntament de Balaguer;http://www.elpuntavui.cat/barcelona.html/politica/article/17-politica/1277251-erc-trenca-el-pacte-amb-el-psc-a-l-ajuntament-de-balaguer.html;;ERC breaks the agreement with the PSC in the Town Hall of Balaguer;0.0;0.0;[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[1, 67, 67];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0]
292;PAV;Trapero, Ferran Adrià, els Jordis i Anna Gabriel s'incorporen al pessebre;http://www.elpuntavui.cat/barcelona.html/societat/article/5-societat/1277295-trapero-ferran-adria-els-germans-roca-els-jordis-i-anna-gabriel-entre-les-noves-figures-del-caganer-com-d-aquest-nadal.html;;Trapero, Ferran Adrià, Els Jordis and Anna Gabriel join the nativity scene;0.0;0.0;[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0]
293;PAV;Els dies claus a ’L’illa de Robinson’;http://www.elpuntavui.cat/barcelona.html/comunicacio/article/20-comunicacio/1277365-els-dies-claus-a-l-illa-de-robinson.html;;The key days in 'The island of Robinson';0.0;1.0;[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0]
294;PAV;Endesa complirà els objectius anuals tot i les dificultats dels primers mesos de l’any;http://www.elpuntavui.cat/barcelona.html/economia/article/18-economia/1277350-endesa-complira-els-objectius-anuals-tot-i-les-dificultats-dels-primers-mesos-de-l-any.html;;Endesa will meet the annual goals despite the difficulties of the first months of the year;0.25;0.3333;[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[1, 61, 61];[0, 0, 0];[0, 0, 0];[0, 0, 0]
295;PAV;Hisenda intervé els comptes de l’Ajuntament de Madrid;http://www.elpuntavui.cat/barcelona.html/politica/article/17-politica/1277302-hisenda-interve-tambe-els-comptes-de-l-ajuntament-de-madrid.html;;The Treasury intervenes in the accounts of the City Council of Madrid;0.0;0.0;[0, 0, 0];[0, 0, 0];[1, 75, 75];[0, 0, 0];[0, 0, 0];[1, 100, 100];[0, 0, 0];[0, 0, 0];[0, 0, 0]
296;PAV;Ciutadans millora les seves perspectives electorals després de l’1-O;http://www.elpuntavui.cat/barcelona.html/politica/article/17-politica/1277296-ciutadans-millora-les-perspectives-electorals-despres-de-l-1-o.html;;Citizens improve their electoral prospects after 1-O;0.0;0.0;[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0]
297;PAV;Trump demana més fons contra els míssils de Corea del Nord;http://www.elpuntavui.cat/barcelona.html/politica/article/17-politica/1277227-trump-demana-mes-fons-pels-missils-de-corea-del-nord.html;;Trump calls for more funds against the North Korean missiles;0.5;0.5;[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0]
298;PAV;La LLiga, la Premiere League i la Champions a ’The Week In Football’;http://www.elpuntavui.cat/barcelona.html/comunicacio/article/20-comunicacio/1277367-la-lliga-la-premier-league-i-la-champions-a-the-week-in-football.html;;The League, the Premier League and the Champions League in 'The Week In Football';0.0;0.0;[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0]
299;PAV;El jutjat arxiva la investigació oberta per la mort d’una nena de 10 mesos a Torroella de Montgrí;http://www.elpuntavui.cat/barcelona.html/politica/article/17-politica/1277379-el-jutjat-arxiva-la-investigacio-oberta-per-la-mort-d-una-nena-de-deu-mesos-a-torroella-de-montgri.html;;The court filed the investigation open for the death of a 10-month-old girl in Torroella de Montgrí;0.0;0.5;[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0]
300;PAV;A Berga, 35 anys sense 'rojigualda';http://www.elpuntavui.cat/barcelona.html/politica/article/17-politica/1276993-a-berga-trenta-cinc-anys-sense-rojigualda.html;;In Berga, 35 years without 'rojigualda';0.0;0.0;[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0]
301;PAV;Fernández Ordóñez: “Espanya no tenia eines per lluitar contra la crisi financera”;http://www.elpuntavui.cat/barcelona.html/economia/article/18-economia/1277277-espanya-no-tenia-eines-per-lluitar-contra-la-crisi-financera.html;;"Fernández Ordóñez: ""Spain did not have tools to fight against the financial crisis""";0.0;0.0;[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0]
302;PAV;Cremen sis vehicles en poc més de mitja hora a Blanes;http://www.elpuntavui.cat/barcelona.html/punt-divers/article/4-divers/1277271-cremen-sis-vehicles-en-poc-mes-de-mitja-hora-a-blanes.html;;Six vehicles are created in little more than half an hour in Blanes;0.0486;0.3889;[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0]
303;PAV;Onada d’incendis als carrers de Sabadell;http://www.elpuntavui.cat/barcelona.html/punt-divers/article/4-divers/1277230-onada-d-incendis-als-carrers-de-sabadell.html;;Wave of fires in the streets of Sabadell;0.0;0.0;[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0]
304;PAV;“La vellesa és una bellesa completa”;http://www.elpuntavui.cat/barcelona.html/cultura/article/19-cultura/1277133-la-vellesa-es-una-bellesa-completa.html;;"""Old age is a complete beauty""";0.1;0.3;[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0]
305;PAV;Descens en bici per la muntanya a 65 quilòmetres per hora;http://www.elpuntavui.cat/barcelona.html/societat/article/5-societat/1276518-descens-en-bici-per-la-muntanya-a-65-quilometres-per-hora.html;;Downhill mountain bike at 65 kilometers per hour;0.0;0.0;[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0]
306;PAV;Dimecres més ennuvolat;http://www.elpuntavui.cat/barcelona.html/societat/article/5-societat/1277364-dimecres-mes-ennuvolat.html;;Wednesday mostly cloudy;0.5;0.5;[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0]
307;PAV;Juli Schmid Saludes, arquitecte i expresident del Casino Llagosterenc mor als 82 anys;http://www.elpuntavui.cat/barcelona.html/societat/article/5-societat/1277337-mor-juli-schmid-saludes-arquitecte-i-expresident-del-casino-llagosterenc.html;;Juli Schmid Saludes, architect and former president of Casino Llagosterenc dies at the age of 82;0.0;0.0;[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0]
308;PAV;La revelació viu a Montilivi;http://www.lesportiudecatalunya.cat/futbolcat/article/1276737-la-revelacio-viu-a-montilivi.html;;The revelation lives in Montilivi;0.0;0.0;[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0]
309;PAV;Una casa rural que és un monument històric;http://www.elpuntavui.cat/barcelona.html/territori/article/11-mediambient/1276551-una-casa-rural-que-es-un-monument-historic.html;;A rural house that is a historical monument;0.0;0.0;[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0]
310;PAV;Una masia envoltada de pomeres;http://www.elpuntavui.cat/barcelona.html/territori/article/11-mediambient/1276552-una-masia-envoltada-de-pomeres.html;;A farmhouse surrounded by apple trees;0.0;0.0;[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0]
311;PAV;Tota l’essència del segle XV conservada en un mas;http://www.elpuntavui.cat/barcelona.html/territori/article/11-mediambient/1276645-tota-l-essencia-del-segle-xv-conservada-en-un-mas.html;;All the essence of the fifteenth century preserved in a farmhouse;0.0;0.0;[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[1, 61, 61];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0]
312;PAV;Tranquil·litat entre animals de pastura;http://www.elpuntavui.cat/barcelona.html/territori/article/11-mediambient/1276698-tranquil-litat-entre-animals-de-pastura.html;;Tranquility between pasture animals;0.0;0.0;[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0]
313;PAV;Intimitat enmig del bosc;http://www.elpuntavui.cat/barcelona.html/territori/article/11-mediambient/1276762-intimitat-enmig-del-bosc.html;;Intimacy in the middle of the forest;0.0;0.0;[1, 67, 67];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[1, 67, 67];[0, 0, 0];[0, 0, 0]
